label,index,low,winner,best_step,identity_best_step,selected_best_step,identity_updates,selected_updates,active_count,reproduction_max_abs,grid_max_abs,seconds,ev_lower_active_count,ev_lower_inactive_count,ev_lower_all_count,ev_upper_active_count,ev_upper_inactive_count,ev_upper_all_count,ev_either_active_count,ev_either_inactive_count,ev_either_all_count,gamma_lower_active_count,gamma_lower_inactive_count,gamma_lower_all_count,gamma_upper_active_count,gamma_upper_inactive_count,gamma_upper_all_count,gamma_either_active_count,gamma_either_inactive_count,gamma_either_all_count,raw_mse,raw_psnr,raw_ssim,selected_mse,selected_psnr,selected_ssim,oracle_mse,oracle_psnr,oracle_ssim,delta_psnr,delta_ssim
REFERENCE_ORACLE_ONLY,49,Train/Low/low00295.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.937820549006574,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0.1271846792502697,8.955652009345073,0.19954077560818764,0.07968908626757697,10.986011528613378,0.20002602345358356,0.023093807951357757,16.36504450109727,0.21349163056057138,5.379032972483891,0.013465607106987826
REFERENCE_ORACLE_ONLY,50,Train/Low/low00331.png,identity,500,500,500,500,500,4,0.0,0.0,10.587813013989944,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0.19349977130320686,7.133195439360981,0.07523608975155764,0.21111966374104954,6.7547131450609585,0.06681197139023277,0.09905542064695862,10.04121753415211,0.0752121667646597,3.286504389091152,0.00840019537442692
REFERENCE_ORACLE_ONLY,51,Train/Low/low00124.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.889290008984972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287866615720757,5.408086979178076,0.12633442292766267,0.1374133922608143,8.61970939026534,0.42393746853051884,0.028977800999172017,15.379345743569191,0.5380882879897151,6.759636353303851,0.11415081945919625
REFERENCE_ORACLE_ONLY,52,Train/Low/low00196.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.875766080978792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1964524146316891,7.0674262882838415,0.11633881974231661,0.09112715354861874,10.403521951542963,0.4193154523307737,0.01592295804629441,17.979762491707117,0.47988540744368785,7.576240540164154,0.06056995511291413
REFERENCE_ORACLE_ONLY,53,Train/Low/low00627.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.876279031974263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2379783781908572,6.234624994937693,0.17740127983564621,0.07048996996784332,11.518726744626644,0.5824986694590276,0.006239490909359044,22.048508436950883,0.6347742815121099,10.529781692324239,0.05227561205308229
REFERENCE_ORACLE_ONLY,54,Train/Low/low00057.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.908508815977257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25027781855504794,6.015776390294771,0.1663407195912789,0.07063180831868976,11.509996747799072,0.6373025765644746,0.0045208296067992355,23.44781861517221,0.7417628503002508,11.937821867373138,0.10446027373577615
REFERENCE_ORACLE_ONLY,55,Train/Low/low00165.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.955410650989506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20462550752427466,6.890402304158307,0.07801658712458846,0.12285781583177989,9.105972098420892,0.3100211303999816,0.026922932825618084,15.698776323899414,0.48091660477135034,6.592804225478522,0.17089547437136876
REFERENCE_ORACLE_ONLY,56,Train/Low/low00364.png,identity,500,500,500,500,500,4,0.0,0.0,10.298485627979971,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0.08728121289772658,10.590792272326187,0.218692996028279,0.1204673961543436,9.191304766260709,0.19887697865072057,0.022392580498066767,16.4989585588526,0.21878939987584012,7.307653792591891,0.019912421225119548
REFERENCE_ORACLE_ONLY,57,Train/Low/low00406.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.107016456022393,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0.18217098651010089,7.395207898323557,0.11784358134825512,0.19583266109177364,7.081148745910425,0.1052843088971965,0.0952353263231373,10.212019257606052,0.10654034964787558,3.130870511695627,0.0012560407506790744
REFERENCE_ORACLE_ONLY,58,Train/Low/low00586.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.120512016990688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18731719997511403,7.274223426924657,0.16985383053870526,0.1041929711560978,9.821615774960161,0.47409089344970406,0.021736507453906994,16.628102355646277,0.5311494193107981,6.806486580686116,0.057058525861094
REFERENCE_ORACLE_ONLY,59,Train/Low/low00643.png,identity,208,208,202,500,500,4,0.0,0.0,11.304793032992166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071579005762974,11.452143382826012,0.7311709778809691,0.006762719189057776,21.69878645574009,0.930106423324631,0.0016214696568797528,27.900911740172106,0.9559074624095841,6.2021252844320145,0.025801039084953126
REFERENCE_ORACLE_ONLY,60,Train/Low/low00505.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.997874484979548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17255995794566173,7.630599737467798,0.10644056324513897,0.07019881113067981,11.536702429094763,0.4129906408478703,0.014568573733114014,18.36582963683544,0.5696671286446555,6.829127207740676,0.15667648779678522
REFERENCE_ORACLE_ONLY,61,Train/Low/low00119.png,T026A_selected,499,500,499,500,500,4,0.0,0.0,11.083812706987374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08752671668001917,10.578593625698055,0.33837077951394445,0.01063608405209591,19.732182392967314,0.7255288846311014,0.0007311095607927793,31.360175367461437,0.7577685753160234,11.627992974494124,0.03223969068492194
