index,low,retinex_psnr,retinex_ssim,ours_psnr,ours_ssim,delta_psnr,delta_ssim,seconds
44,Train/Low/low00510.png,17.44035959170847,0.7281264310906286,9.617310370626427,0.31608536081770566,7.823049221082044,0.4120410702729229,0.05906278302427381
45,Train/Low/low00562.png,15.150617765451113,0.6635484028906108,10.31045786525722,0.4526981990052045,4.840159900193893,0.21085020388540626,0.05911756097339094
46,Train/Low/low00247.png,27.65470020076481,0.9239675886767024,16.91065121922547,0.8019264701999828,10.74404898153934,0.12204111847671961,0.05903696099994704
47,Train/Low/low00326.png,20.258434104719107,0.7951495035427966,8.414040631342525,0.1429372895799649,11.844393473376583,0.6522122139628317,0.059008536976762116
48,Train/Low/low00385.png,19.865259895801977,0.7080456999947272,5.258010675230763,0.08975073127907605,14.607249220571212,0.6182949687156511,0.05901783803710714
49,Train/Low/low00295.png,26.31207505201099,0.8520740126599156,10.986011528613378,0.20002602345358356,15.326063523397611,0.652047989206332,0.05910027999198064
50,Train/Low/low00331.png,16.8305859040561,0.6795955314051998,6.7547131450609585,0.06681197139023277,10.075872758995143,0.612783560014967,0.0590983770089224
51,Train/Low/low00124.png,18.305661326548524,0.873617861442168,8.61970939026534,0.42393746853051884,9.685951936283184,0.4496803929116492,0.05972317501436919
52,Train/Low/low00196.png,26.36203960944963,0.9015313753518269,10.403521951542963,0.4193154523307737,15.958517657906668,0.4822159230210532,0.06004200398456305
53,Train/Low/low00627.png,19.229075375671833,0.8378381727909472,11.518726744626644,0.5824986694590276,7.710348631045189,0.25533950333191957,0.059112689981702715
54,Train/Low/low00057.png,17.15049848205513,0.8598312861285445,11.509996747799072,0.6373025765644746,5.640501734256059,0.2225287095640699,0.059047985007055104
55,Train/Low/low00165.png,18.754565983636617,0.7909642639466755,9.105972098420892,0.3100211303999816,9.648593885215725,0.48094313354669394,0.0590021510142833
56,Train/Low/low00364.png,26.280997847589195,0.8288728935667102,9.191304766260709,0.19887697865072057,17.089693081328484,0.6299959149159897,0.059016511018853635
