index,low,normal,baseline_psnr,baseline_ssim,candidate_psnr,candidate_ssim,delta_psnr,delta_ssim
70,Train/Low/low00063.png,Train/Normal/normal00063.png,11.094970448061474,0.470450791233123,6.962677564214582,0.31734835757175783,-4.132292883846892,-0.15310243366136517
71,Train/Low/low00611.png,Train/Normal/normal00611.png,18.36650463611707,0.5445859949707399,14.613087611033976,0.5570307222552855,-3.7534170250830954,0.012444727284545598
72,Train/Low/low00504.png,Train/Normal/normal00504.png,16.428724570034014,0.49984435995491855,12.896984175474625,0.3925948123831246,-3.531740394559389,-0.10724954757179395
73,Train/Low/low00565.png,Train/Normal/normal00565.png,15.310237494566557,0.5003681932474986,17.60433434982311,0.5468364268376754,2.2940968552565515,0.04646823359017682
74,Train/Low/low00682.png,Train/Normal/normal00682.png,14.623884424144372,0.43905211981439596,10.576892325255791,0.3036948293395863,-4.04699209888858,-0.13535729047480966
75,Train/Low/low00125.png,Train/Normal/normal00125.png,11.830792575072081,0.47156337353368305,8.204169452611302,0.4297345187373845,-3.6266231224607797,-0.041828854796298554
76,Train/Low/low00312.png,Train/Normal/normal00312.png,12.40782598751556,0.13185383190836145,12.030553538089288,0.15028160763750817,-0.3772724494262718,0.018427775729146723
77,Train/Low/low00111.png,Train/Normal/normal00111.png,17.89544908107785,0.6466793416172888,10.195880893257307,0.5683952666476595,-7.699568187820542,-0.0782840749696293
78,Train/Low/low00644.png,Train/Normal/normal00644.png,10.539373115316446,0.7345061476320942,17.0930941715762,0.9001159733536771,6.553721056259755,0.1656098257215829
79,Train/Low/low00458.png,Train/Normal/normal00458.png,8.579332252302832,0.09111136167723548,8.234835345615581,0.09302393420844868,-0.34449690668725097,0.0019125725312131997
80,Train/Low/low00435.png,Train/Normal/normal00435.png,10.591423325928213,0.0726900892709431,10.00406356067375,0.08540070414911297,-0.5873597652544635,0.012710614878169865
81,Train/Low/low00340.png,Train/Normal/normal00340.png,7.93917821489165,0.09105812223968399,7.477076919994291,0.09480489904148504,-0.4621012948973595,0.0037467768018010494
82,Train/Low/low00428.png,Train/Normal/normal00428.png,11.015657672845528,0.08937502614582393,9.991078359940113,0.10448464504803681,-1.0245793129054146,0.015109618902212879
83,Train/Low/low00671.png,Train/Normal/normal00671.png,15.230738130444678,0.5148140341592585,11.253158353433586,0.3391552877002074,-3.9775797770110923,-0.1756587464590511
84,Train/Low/low00286.png,Train/Normal/normal00286.png,9.654467530731356,0.0640687834355814,9.640936074951014,0.07723057890709502,-0.013531455780341872,0.013161795471513624
85,Train/Low/low00394.png,Train/Normal/normal00394.png,9.299365698776395,0.13206577935116556,8.722978823345294,0.1314781117300797,-0.5763868754311012,-0.0005876676210858633
86,Train/Low/low00635.png,Train/Normal/normal00635.png,7.303554835930198,0.20773069131315844,4.7241003540536575,0.11805310233319473,-2.5794544818765406,-0.08967758897996371
87,Train/Low/low00211.png,Train/Normal/normal00211.png,5.777953704830134,0.14896793382600323,4.630725419994299,0.10302203586930155,-1.147228284835835,-0.04594589795670169
88,Train/Low/low00171.png,Train/Normal/normal00171.png,13.853083922964304,0.44822137212616814,9.768926688425184,0.360016968657313,-4.08415723453912,-0.08820440346885516
89,Train/Low/low00496.png,Train/Normal/normal00496.png,14.275106980853693,0.5934822385377757,10.19113774489586,0.464714971027113,-4.083969235957833,-0.1287672675106627
90,Train/Low/low00437.png,Train/Normal/normal00437.png,9.902312028589966,0.077175174788239,9.9072525828675,0.09100958110858905,0.004940554277533593,0.013834406320350046
91,Train/Low/low00580.png,Train/Normal/normal00580.png,15.049861449028175,0.5834704364973692,15.077640014451228,0.6221944671070946,0.02777856542305379,0.0387240306097254
92,Train/Low/low00600.png,Train/Normal/normal00600.png,19.438216921224686,0.5399659484455657,11.395010816254281,0.48085060758053677,-8.043206104970405,-0.0591153408650289
93,Train/Low/low00267.png,Train/Normal/normal00267.png,16.765966828762174,0.5562428854337831,11.548734599043815,0.4612449512653138,-5.217232229718359,-0.0949979341684693
94,Train/Low/low00652.png,Train/Normal/normal00652.png,9.815448678337088,0.20873266226502055,8.720955178942571,0.13166406164336264,-1.0944934993945168,-0.0770686006216579
95,Train/Low/low00678.png,Train/Normal/normal00678.png,15.762944492964415,0.5130365891681469,10.734728368288577,0.4285407726678074,-5.028216124675838,-0.0844958165003395
96,Train/Low/low00070.png,Train/Normal/normal00070.png,17.354318125842568,0.6167935727023134,9.497237573780193,0.4851005052117876,-7.857080552062374,-0.13169306749052578
97,Train/Low/low00366.png,Train/Normal/normal00366.png,10.060698457465016,0.1291617904009792,9.445157697993412,0.1326630564523033,-0.6155407594716031,0.0035012660513241145
98,Train/Low/low00145.png,Train/Normal/normal00145.png,15.473509922329942,0.6799104539514014,18.19534713817479,0.755478146410322,2.7218372158448467,0.07556769245892059
99,Train/Low/low00472.png,Train/Normal/normal00472.png,10.848510420793962,0.4905315978652965,6.997798255650163,0.33844102750735133,-3.8507121651437997,-0.15209057035794515
