index,low,baseline_psnr,baseline_ssim,baseline_step,baseline_seconds,common_psnr,common_ssim,common_step,common_seconds,delta_psnr,delta_ssim
71,Train/Low/low00611.png,14.129986044065985,0.551312042881631,40,2.330034850980155,17.427402779793436,0.5723472932575049,40,2.303772771032527,3.2974167357274506,0.021035250375873837
72,Train/Low/low00504.png,13.44646196172385,0.43933824285556267,40,2.4017765180324204,12.791384511239762,0.3843318621166651,40,2.3966932379989885,-0.6550774504840877,-0.055006380738897576
73,Train/Low/low00565.png,18.70003589711129,0.5502691749074243,40,2.317749674024526,17.091883953890083,0.528316432729704,40,2.4100736179971136,-1.608151943221209,-0.021952742177720364
74,Train/Low/low00682.png,11.372560103884375,0.3667818138969045,40,2.3486161309992895,14.235204292464477,0.43833787991332324,40,2.4856353270006366,2.862644188580102,0.07155606601641873
75,Train/Low/low00125.png,8.372760576564772,0.4527234683928434,40,2.440734641975723,10.808351004943704,0.4911003213504075,40,2.4984971579979174,2.435590428378932,0.0383768529575641
76,Train/Low/low00312.png,11.638053949835776,0.1733843308056857,40,2.5191820680047385,11.169447009687305,0.1697709782275331,40,2.5241549520287663,-0.4686069401484705,-0.0036133525781525955
77,Train/Low/low00111.png,10.986059857982092,0.625918363533314,40,2.483269549033139,14.81747322008902,0.6474127973377715,40,2.4707134059863165,3.831413362106929,0.02149443380445748
78,Train/Low/low00644.png,20.42923625351108,0.9212847528077578,40,2.4961355319828726,14.960321959518371,0.8634038682439024,40,2.4920065680053085,-5.468914293992707,-0.05788088456385543
79,Train/Low/low00458.png,7.894260527888251,0.08847219736341913,40,2.3166391249978915,7.857787850684767,0.07881386908380804,40,2.426104085985571,-0.03647267720348424,-0.009658328279611092
80,Train/Low/low00435.png,9.741853064182537,0.09169364085822106,40,2.3316037849872373,9.106966338340541,0.10487014708081076,40,2.412981801026035,-0.6348867258419961,0.013176506222589701
81,Train/Low/low00340.png,7.246521965953474,0.1003514489490856,38,2.4574513609986752,7.517477013984394,0.0939715151535453,40,2.4811619379906915,0.2709550480309195,-0.006379933795540291
82,Train/Low/low00428.png,10.151644857128751,0.1110397208486839,40,2.4803791489684954,9.882316656475185,0.11612900305535734,40,2.4204280400299467,-0.26932820065356644,0.005089282206673443
83,Train/Low/low00671.png,12.183219182277902,0.42141568034552024,40,2.474134103045799,15.13542945283736,0.5133149757098795,40,2.4392127489554696,2.9522102705594584,0.09189929536435926
84,Train/Low/low00286.png,9.35478712067033,0.09552922575174407,40,2.513732648047153,9.19486668680668,0.10300972195832421,40,2.473025134007912,-0.1599204338636504,0.007480496206580145
85,Train/Low/low00394.png,7.992565592539627,0.12589928315466845,40,2.454437239037361,7.525567090407242,0.11226350132407809,40,2.355920828995295,-0.4669985021323848,-0.01363578183059036
86,Train/Low/low00635.png,5.459903604431904,0.17202258150027508,40,2.2657565739937127,6.199009286399184,0.18501286260632782,40,2.4402498090057634,0.7391056819672794,0.012990281106052742
87,Train/Low/low00211.png,5.0043264338758515,0.13848862284852873,40,2.4015916839707643,5.170102774371958,0.14143970656195717,40,2.4386701870243996,0.16577634049610612,0.0029510837134284484
88,Train/Low/low00171.png,10.371243502995839,0.41898296106493094,40,2.4842845009989105,12.690578983880405,0.4158047477808746,40,2.4655027390108444,2.3193354808845665,-0.0031782132840563193
89,Train/Low/low00496.png,9.794040297196059,0.47722681547478124,40,2.45390010002302,10.305212280680438,0.48877716124793813,40,2.545882593956776,0.5111719834843793,0.01155034577315689
90,Train/Low/low00437.png,9.599141596056002,0.10777494597356364,40,2.47429782099789,9.436578749108586,0.10211463062913505,40,2.4827215510304086,-0.16256284694741652,-0.005660315344428596
91,Train/Low/low00580.png,17.217342722005796,0.6781373546964704,40,2.4555090189678594,16.05295326420469,0.600791995010117,40,2.4752482589683495,-1.1643894578011071,-0.07734535968635337
92,Train/Low/low00600.png,13.41609015421775,0.5827031616586129,40,2.3815661629778333,17.6068081879269,0.5600127815321839,40,2.3733212079969235,4.190718033709151,-0.02269038012642899
93,Train/Low/low00267.png,11.93980796520851,0.49295135517378486,40,2.487795720982831,13.445630444130842,0.5322975766116202,40,2.3597609059652314,1.5058224789223313,0.039346221437835394
94,Train/Low/low00652.png,8.847868538471689,0.16067548343371496,40,2.409888785041403,9.302931917225925,0.1827880492293555,40,2.467324719997123,0.45506337875423597,0.022112565795640526
95,Train/Low/low00678.png,10.93587785844814,0.4611781471091196,40,2.5014743949868716,13.72630366848485,0.49529325358595694,40,2.5421793030109257,2.7904258100367088,0.034115106476837354
96,Train/Low/low00070.png,10.721023336341524,0.5728301853770168,40,2.4948444699984975,12.804538673487668,0.5841092247637479,40,2.486489706032444,2.083515337146144,0.011279039386731138
97,Train/Low/low00366.png,9.099255054042965,0.13682832021685015,39,2.4964602300315164,8.904813383935048,0.12936624339308891,40,2.4886940409778617,-0.19444167010791702,-0.007462076823761238
98,Train/Low/low00145.png,16.791683632409946,0.765337839218132,40,2.4786581430234946,18.595278701401924,0.7347317808472618,40,2.4117530930088833,1.803595068991978,-0.03060605837087027
99,Train/Low/low00472.png,7.694572092327725,0.40299166015270765,40,2.4175169289810583,9.352652030797792,0.4297025382925562,40,2.4780985559918918,1.6580799384700668,0.02671087813984857
