index,low,identity_psnr,identity_ssim,T026_psnr,T026_ssim,T036_psnr,T036_ssim,T062_psnr,T062_ssim,delta_psnr_vs_T036,delta_psnr_vs_T026,delta_ssim_vs_T036
67,Train/Low/low00676.png,7.979347400503107,0.09242015818786674,11.507176724792842,0.4415573617918879,14.267480846985235,0.5236689457373971,18.770422055172197,0.5553823376799489,4.502941208186963,7.263245330379355,0.03171339194255185
68,Train/Low/low00615.png,8.710472175137987,0.21210330772358357,15.581120414933212,0.6422922400576235,14.74805428503192,0.583771400524859,20.863653640325644,0.5666853054815952,6.115599355293725,5.282533225392433,-0.01708609504326375
69,Train/Low/low00324.png,11.184436094776347,0.19966335243910993,10.46769360950515,0.17205209503749525,9.946777234321043,0.1778912688077422,14.034140953223876,0.13300843662723186,4.087363718902832,3.5664473437187265,-0.04488283218051034
70,Train/Low/low00404.png,7.2057124236339165,0.11159418645925975,6.956011723542659,0.10039153485259174,6.668567532785165,0.09309065859283312,10.636693058982862,0.08987073216479308,3.9681255261976975,3.6806813354402035,-0.003219926428040046
71,Train/Low/low00415.png,10.288373375244548,0.290469029740114,8.347996071571622,0.24160312571264217,7.972682950511224,0.21498785389627698,17.11977630890066,0.26168187530890435,9.147093358389437,8.77178023732904,0.04669402141262738
72,Train/Low/low00263.png,9.41229588014047,0.32412834686554415,21.271772257143894,0.8001385365853572,18.80552317035792,0.7656560262060689,15.932408317712545,0.7115559154281281,-2.873114852645374,-5.339363939431349,-0.054100110777940746
73,Train/Low/low00548.png,5.561276442490598,0.15808232603725966,8.802875081978147,0.4740979553734916,10.389252603567925,0.46004296407161377,18.773123943979108,0.5579526337610966,8.383871340411183,9.970248862000961,0.09790966968948284
74,Train/Low/low00448.png,8.155628505321127,0.10580124082224256,8.658883956535188,0.10613114522112539,8.747351774617416,0.10701986516581083,11.194457881608042,0.06973442765998933,2.447106106990626,2.5355739250728533,-0.0372854375058215
75,Train/Low/low00631.png,7.161561399794181,0.1219539841632348,10.911435196550503,0.4352022883695616,14.160239829544366,0.4606964780695552,18.553428660173793,0.4565006334733117,4.393188830629427,7.64199346362329,-0.004195844596243503
76,Train/Low/low00023.png,4.642929352328997,0.07838583790706918,7.2274641883883515,0.3130622805919376,9.02924542639765,0.3605215992075086,11.410520688268445,0.41428606344477814,2.3812752618707957,4.183056499880093,0.05376446423726955
77,Train/Low/low00332.png,11.708044430988407,0.12808251835014753,13.234161020360421,0.11647678351746288,12.73412958067148,0.11190316419268365,11.98748843800046,0.053942552909339914,-0.7466411426710202,-1.2466725823599614,-0.05796061128334373
78,Train/Low/low00135.png,5.304801130207767,0.06006997102760089,7.403435176212552,0.23185109901582068,7.256676903821672,0.23269690812404822,10.629401766306543,0.32598257647658746,3.372724862484871,3.225966590093991,0.09328566835253924
