index,low,winner,best_step,identity_best_step,selected_best_step,seconds,identity_mse,identity_psnr,identity_ssim,selected_mse,selected_psnr,selected_ssim,oracle_mse,oracle_psnr,oracle_ssim,t028_psnr,t028_ssim,delta_psnr,delta_ssim,full_wb_psnr,full_wb_ssim,wb_minus_common_psnr,wb_minus_common_ssim,ev_00,ev_01,ev_10,ev_11,gamma_00,gamma_01,gamma_10,gamma_11,common_gain_00,common_gain_01,common_gain_10,common_gain_11
22,Train/Low/low00424.png,T026A_selected,500,500,500,12.28914317698218,0.04644696664464543,13.33042643618855,0.0724624632180384,0.04644516384361136,13.330595007312292,0.0724559139347562,0.04644516384361136,13.330595007312292,0.0724559139347562,13.051640689590208,0.08224639302612971,0.2789543177220839,-0.00979047909137351,13.474659962306392,0.0749635339016062,0.1440649549941,0.0025076199668500054,0.5949404239654541,-0.47980010509490967,-0.49966245889663696,-0.4502820074558258,0.5012675523757935,0.5041886568069458,0.5134181976318359,0.5053486824035645,1.096431851387024,1.6752146482467651,1.4832195043563843,1.3574672937393188
23,Train/Low/low00535.png,T026A_selected,500,500,500,11.792871574987657,0.004595493447802929,23.37667848771443,0.567448406523206,0.0044900428361382486,23.477495156982968,0.5766347954957853,0.0044900428361382486,23.477495156982968,0.5766347954957853,18.805850445530613,0.6196943439901061,4.671644711452355,-0.04305954849432081,23.972787048807742,0.5755877270073828,0.49529189182477396,-0.001047068488402525,1.5143373012542725,1.7678346633911133,1.8072936534881592,1.42753005027771,0.5132070183753967,0.5119029879570007,0.5063828825950623,0.5104739665985107,1.4391549825668335,1.33368980884552,1.2908412218093872,1.4681240320205688
24,Train/Low/low00336.png,T026A_selected,500,500,500,12.272124964976683,0.023865910285361815,16.222219962707022,0.09110433781373754,0.023857762189262086,16.223702947156887,0.09111415877184165,0.023857762189262086,16.223702947156887,0.09111415877184165,16.223748778931576,0.09108420772754766,-4.583177468830968e-05,2.995104429398543e-05,16.46695198209576,0.09122558159803326,0.24324903493887362,0.00011142282619161503,0.4179370105266571,-0.3262643814086914,-0.45709359645843506,-0.3984880745410919,0.5012503266334534,0.5025391578674316,0.5062912106513977,0.504061222076416,0.9685154557228088,1.0499361753463745,1.105374813079834,1.0022435188293457
25,Train/Low/low00554.png,T026A_selected,500,500,500,12.312236619996838,0.0047357144009599565,23.246144967047194,0.3873590134628996,0.004657023979082024,23.31891525873111,0.3930922596330621,0.004657023979082024,23.31891525873111,0.3930922596330621,16.31977364696368,0.47095365549896734,6.999141611767431,-0.07786139586590524,23.80667098075613,0.3907179847353371,0.48775572202502104,-0.002374274897725015,1.5835204124450684,1.8216016292572021,1.73052978515625,1.6321039199829102,0.5055683255195618,0.5094010829925537,0.5206806063652039,0.5090330839157104,1.6109551191329956,1.4901018142700195,1.5145149230957031,1.5826884508132935
26,Train/Low/low00564.png,T026A_selected,484,500,484,12.107714458950795,0.009384897893868113,20.275704480688333,0.5067797614242128,0.009382677588156044,20.276732068427958,0.5068957024829819,0.009382677588156044,20.276732068427958,0.5068957024829819,20.1305633038263,0.508243460498755,0.14616876460165784,-0.0013477580157731373,20.37895188830831,0.5066097079480111,0.10221981988035367,-0.0002859945349708015,1.4317951202392578,1.6708881855010986,1.764037847518921,1.5393404960632324,0.5393728017807007,0.5489381551742554,0.652831494808197,0.6467546820640564,1.1800124645233154,1.1512761116027832,1.2304117679595947,1.3625470399856567
27,Train/Low/low00440.png,identity,500,500,500,12.22568367299391,0.02026817646785744,16.93185323116166,0.12520101296646274,0.020274361711760554,16.93052809591468,0.12511574337899117,0.02026817646785744,16.93185323116166,0.12520101296646274,16.849346908318083,0.11626897329843215,0.08250632284357806,0.008932039668030592,17.24851713160165,0.13994346793558016,0.3166639004399876,0.014742454969117413,-0.414993017911911,-0.39171314239501953,-0.5,-0.4543086588382721,0.5038428902626038,0.5029168128967285,0.53286212682724,0.5060141086578369,0.7384050488471985,0.6775811910629272,1.2344807386398315,0.802226722240448
28,Train/Low/low00584.png,T026A_selected,500,500,500,12.412976788007654,0.005677067716222702,22.45875925466949,0.4266339893389694,0.005617669789441018,22.504437925175623,0.43338568247114156,0.005617669789441018,22.504437925175623,0.43338568247114156,19.16868359325379,0.4882962358492504,3.3357543319218337,-0.05491055337810885,23.977729826401657,0.429781751143059,1.473291901226034,-0.0036039313280825658,1.6556711196899414,1.8091504573822021,1.818541169166565,1.672678828239441,0.5354563593864441,0.5094960927963257,0.5101543068885803,0.5812219977378845,1.4303812980651855,1.382544755935669,1.2308670282363892,1.4988282918930054
29,Train/Low/low00529.png,identity,500,500,500,12.321738017024472,0.005330525383853802,22.7322998420724,0.5801484855947907,0.005338824533095097,22.72554352519281,0.5805967761236144,0.005330525383853802,22.7322998420724,0.5801484855947907,16.793969332464197,0.602239187897059,5.938330509608203,-0.022090702302268284,22.860406816644037,0.5786112831507437,0.12810697457163656,-0.0015372024440469811,1.3234899044036865,1.2337085008621216,0.0,0.0,0.607978880405426,0.6226899027824402,0.5276516079902649,0.5649056434631348,1.5306360721588135,1.4758937358856201,1.9853547811508179,1.9708423614501953
30,Train/Low/low00213.png,T026A_selected,500,500,500,12.35268603998702,0.010595391925968159,19.748829740039493,0.42682769266703213,0.01039878256071485,19.830175028274503,0.42942079482537154,0.01039878256071485,19.830175028274503,0.42942079482537154,14.602404480526644,0.489995264134252,5.227770547747859,-0.06057446930888044,20.23463081018905,0.42643508438983346,0.404455781914546,-0.0029857104355380804,1.6350975036621094,1.8370745182037354,1.883265495300293,1.6945998668670654,0.5025272369384766,0.5020293593406677,0.5012841820716858,0.5032489895820618,1.5411431789398193,1.4951262474060059,1.5576468706130981,1.467126727104187
31,Train/Low/low00019.png,T026A_selected,500,500,500,12.178982518962584,0.02990926211144027,15.24194301274357,0.3120585442174852,0.029857473844615724,15.249469394694515,0.31197598026667367,0.029857473844615724,15.249469394694515,0.31197598026667367,10.49054366870938,0.3166376075093875,4.758925725985135,-0.0046616272427138505,15.25915389362996,0.3129364287559401,0.009684498935445873,0.0009604484892664078,1.9802162647247314,1.9894171953201294,1.9916510581970215,1.9852592945098877,0.5039912462234497,0.5011717677116394,0.5020667314529419,0.5013242363929749,1.9806994199752808,1.9825023412704468,1.9784621000289917,1.9837054014205933
32,Train/Low/low00004.png,T026A_selected,500,500,500,12.360954698000569,0.016075757825706347,17.938285448880393,0.4307249787104569,0.01597127023036138,17.966605420895082,0.4324106216104807,0.01597127023036138,17.966605420895082,0.4324106216104807,13.466718655463076,0.4268486052781914,4.499886765432006,0.00556201633228931,18.386817621318624,0.4233664718866598,0.420212200423542,-0.009044149723820893,1.7544901371002197,1.8720067739486694,1.9280797243118286,1.7440096139907837,0.5046228170394897,0.5051901340484619,0.504788875579834,0.5097540616989136,1.7761017084121704,1.5753892660140991,1.603583812713623,1.6918617486953735
33,Train/Low/low00449.png,T026A_selected,500,500,500,12.347804827033542,0.029332283233833387,15.326541300893194,0.0940864913519055,0.029311564005031574,15.329610078790957,0.09414623965045725,0.029311564005031574,15.329610078790957,0.09414623965045725,15.20814579907864,0.0986778462922835,0.12146427971231688,-0.004531606641826252,15.493640702131152,0.09894404779368376,0.1640306233401958,0.004797808143226515,-0.45601773262023926,0.9195860028266907,1.022911548614502,-0.36250972747802734,0.5047246217727661,0.500691294670105,0.5021701455116272,0.6181499361991882,1.442276954650879,0.7616468667984009,0.6885102987289429,1.4572868347167969
34,Train/Low/low00040.png,T026A_selected,500,500,500,11.953830168000422,0.0018669135652026186,27.28875788652158,0.7724557158209514,0.0017671016674575513,27.527384633140485,0.7756753413808886,0.0017671016674575513,27.527384633140485,0.7756753413808886,26.94486538526336,0.7987580157465483,0.5825192478771264,-0.023082674365659694,27.65249535209489,0.7787723786907012,0.12511071895440296,0.003097037309812589,1.460310459136963,1.7200565338134766,1.7718853950500488,1.473913550376892,0.623754620552063,0.6149234771728516,0.6635857820510864,0.5034106373786926,1.3778947591781616,1.2186466455459595,1.2606303691864014,1.1247427463531494
