seed,family,condition,model,loss_before,loss_after,mse,psnr_db,left_mse,right_mse,top_left_mse,top_right_mse,bottom_left_mse,bottom_right_mse,input_output_drift_mse,identity_drift_mse,parameter_count,input_clipping_fraction,output_clipping_fraction,all_finite,field_variance_exposure_ev,field_variance_gamma,field_variance_wb_r,field_variance_wb_g,field_variance_wb_b,field_variance_contrast,lambda_a,lambda_s,gradient_norm_last_update,gradient_norm_max,correction_grid_tv,prior_before,prior_after,anchor_before,anchor_after,smooth_before,smooth_after,normalized_grid_variance_exposure_ev,normalized_grid_variance_gamma,normalized_grid_variance_wb_r,normalized_grid_variance_wb_g,normalized_grid_variance_wb_b,normalized_grid_variance_contrast
23,high_key,homogeneous_dark,a0_s1,0.026405073702335358,0.00786780659109354,0.06250223517417908,12.041044513526513,0.06217071786522865,0.0628337413072586,0.06227812543511391,0.06334331631660461,0.062063343822956085,0.062324151396751404,0.02663336880505085,,96,0.0,0.0,True,1.9228103397852552e-05,1.944177929176226e-06,4.485058632352785e-06,8.729608304958612e-06,3.954097742534703e-06,2.0134587690517873e-06,0.0,1.0,0.3085983395576477,0.3316258490085602,0.007864292711019516,0.026405073702335358,3.514133823045995e-06,0.0,0.015167981386184692,0.0,0.007864292711019516,9.244741514393563e-06,7.942758876885312e-06,1.2104239843442409e-05,3.034840932551655e-05,1.1132502437122778e-05,9.596950332969168e-06
23,high_key,homogeneous_dark,a0.1_s0.1,0.026405073702335358,0.0018524028128013015,0.06560821086168289,11.83041805307675,0.06578091531991959,0.06543544679880142,0.06529464572668076,0.06535528600215912,0.06626728177070618,0.06551558524370193,0.024645624682307243,,96,0.0,0.0,True,1.4697706993257784e-05,4.4543036658031345e-06,1.6634632912167498e-06,2.901870063293114e-06,5.384958593912817e-06,1.4326244809278284e-06,0.1,0.1,0.031481996178627014,0.04554490000009537,0.007839151658117771,0.026405073702335358,3.5785629734164104e-05,0.0,0.010327019728720188,0.0,0.007839151658117771,9.05866692211317e-06,1.9533875918346058e-05,6.228244076532847e-06,9.958682946185673e-06,2.102190065386002e-05,5.263594172250358e-06
23,high_key,homogeneous_dark,a1_s0.1,0.026405073702335358,0.00894046388566494,0.0885530337691307,10.52796555573586,0.0881483256816864,0.08895774930715561,0.08826468139886856,0.08923543989658356,0.08803198486566544,0.08868002146482468,0.013350056484341621,,96,0.0,0.0,True,2.2701641111636335e-05,3.2090428365191876e-06,2.474767636314528e-06,9.108771056172117e-07,3.0338914686074614e-06,2.0531423559046095e-06,1.0,0.1,0.030084971338510513,0.04554490000009537,0.007512114942073822,0.026405073702335358,0.0022177465725690126,0.0,0.005971505772322416,0.0,0.007512114942073822,1.1060191912465324e-05,1.431634144234151e-05,8.53997648922639e-06,3.5635289103551083e-06,1.287177407086416e-05,1.0455919339302706e-05
23,high_key,homogeneous_dark,a1_s1,0.026405073702335358,0.016972176730632782,0.08836803585290909,10.537047979172769,0.08824023604393005,0.08849586546421051,0.08784487843513489,0.08798524737358093,0.08863560110330582,0.0890064388513565,0.013423196971416473,,96,0.0,0.0,True,2.4400244513783305e-05,2.239518044961056e-06,4.684493661783429e-06,4.196627517696143e-06,4.885539140345258e-06,2.8595826765455705e-06,1.0,1.0,0.30946052074432373,0.34168606996536255,0.008778518065810204,0.026405073702335358,0.0021890762727707624,0.0,0.006004581693559885,0.0,0.008778518065810204,1.3476533856745384e-05,1.0784970767886023e-05,1.5001826023286178e-05,1.6506006527177786e-05,1.68918379717703e-05,9.716401163869864e-06
23,high_key,homogeneous_bright,identity,0.25,0.25,0.06411003321409225,11.930739981171534,0.06410883367061615,0.06411122530698776,0.06410190463066101,0.06411530077457428,0.06411579996347427,0.06410714238882065,0.0,,0,1.0,1.0,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,high_key,homogeneous_bright,global,0.2499999701976776,1.8417267710901797e-11,0.06412060558795929,11.930023845981946,0.06412430107593536,0.06411689519882202,0.06413542479276657,0.0641159936785698,0.06411325186491013,0.06411775946617126,0.25000476837158203,,6,1.0,0.0,True,2.565037861331126e-16,3.3457566141651295e-16,3.0600843958614927e-16,3.0600843958614927e-16,3.0600843958614927e-16,2.757712463027402e-16,0.0,0.0,5.870072982361307e-06,1.4839452505111694,-0.0,0.2499999701976776,1.8417267710901797e-11,0.0,0.10855835676193237,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,high_key,homogeneous_bright,a0_s0,0.2499999701976776,1.8348230920728348e-11,0.0641205832362175,11.930025359885272,0.06412427872419357,0.06411687284708023,0.06413540244102478,0.0641159862279892,0.06411320716142654,0.06411773711442947,0.25000473856925964,,96,1.0,0.0,True,1.7990387024030837e-14,3.69000067692559e-15,7.000057213791073e-16,7.000057213791073e-16,7.000057213791073e-16,5.671144249712928e-16,0.0,0.0,1.4330861404232564e-06,0.3709845542907715,1.2691856454694062e-07,0.2499999701976776,1.8348230920728348e-11,0.0,0.10852733999490738,0.0,1.2691856454694062e-07,6.380312944002323e-15,1.4137779488880662e-14,3.05311331733972e-15,3.05311331733972e-15,3.05311331733972e-15,2.1649348982786437e-15
23,high_key,homogeneous_bright,a0.01_s0,0.2499999701976776,0.0007084718672558665,0.063294917345047,11.986311629308958,0.06329863518476486,0.06329122185707092,0.0633096843957901,0.06329034268856049,0.06328757852315903,0.06329208612442017,0.248350590467453,,96,1.0,0.0,True,7.600823098923739e-15,1.1336416836369585e-14,1.2435654869049106e-15,1.2435654869049106e-15,1.2435654869049106e-15,0.0,0.01,0.0,0.0003711673489306122,0.3709845542907715,1.01721120415732e-07,0.2499999701976776,2.7286826025374467e-06,0.0,0.0705743208527565,0.0,1.01721120415732e-07,2.189221028749751e-15,2.541369892296932e-14,3.4972025278257586e-15,3.4972025278257586e-15,3.4972025278257586e-15,0.0
23,high_key,homogeneous_bright,a0.1_s0,0.2499999701976776,0.003450653748586774,0.05951153486967087,12.25398848645768,0.059515152126550674,0.05950789153575897,0.05952594056725502,0.05950711667537689,0.05950438976287842,0.059508681297302246,0.2406987100839615,,96,1.0,0.0,True,1.708792589266921e-15,1.3510447617809378e-14,8.279449929395624e-16,8.279449929395624e-16,8.279449929395624e-16,0.0,0.1,0.0,0.00012863978918176144,0.3709845542907715,8.951045060712204e-08,0.2499999701976776,8.816592890070751e-05,0.0,0.03362487629055977,0.0,8.951045060712204e-08,7.736866704245357e-16,2.7157963377824437e-14,1.8735013538671247e-15,1.8735013538671247e-15,1.8735013538671247e-15,0.0
23,high_key,homogeneous_bright,a1_s0,0.2499999701976776,0.028707845136523247,0.03366781771183014,14.727850328968938,0.03367084264755249,0.03366478532552719,0.03367939218878746,0.033664606511592865,0.03366231545805931,0.033664967864751816,0.1840643584728241,,96,1.0,0.0,True,8.033375582593997e-15,1.7531895276550213e-15,6.733403821434927e-16,6.733403821434927e-16,6.733403821434927e-16,5.757471170820697e-16,1.0,0.0,2.3284121652977774e-06,0.3709845542907715,6.402842700481415e-08,0.2499999701976776,0.005037105176597834,0.0,0.0236707404255867,0.0,6.402842700481415e-08,2.633310237312898e-15,3.3584246495427973e-15,1.467576060673099e-15,1.467576060673099e-15,1.467576060673099e-15,1.1675637670238306e-15
23,high_key,homogeneous_bright,a10_s0,0.2499999701976776,0.12538588047027588,0.001891233609057963,27.23254822895539,0.0018923445604741573,0.0018901234725490212,0.0018938272260129452,0.001891884719952941,0.0018908621277660131,0.0018883610609918833,0.054450247436761856,,96,1.0,0.0,True,2.3183356172294577e-14,2.325101695370651e-15,8.818162329818501e-16,8.818162329818501e-16,8.818162329818501e-16,9.644516409999489e-16,10.0,0.0,3.2621280752209714e-06,0.3709845542907715,1.201664758809784e-07,0.2499999701976776,0.07110472023487091,0.0,0.0054281167685985565,0.0,1.201664758809784e-07,7.7776327049125e-15,6.733708642835836e-15,1.8860645467280397e-15,1.8860645467280397e-15,1.8860645467280397e-15,2.3950025989705685e-15
23,high_key,homogeneous_bright,a0_s0.01,0.2499999701976776,1.555669223307632e-05,0.06412016600370407,11.93005361951091,0.06408409029245377,0.06415625661611557,0.06410054862499237,0.0641493946313858,0.06406759470701218,0.06416309624910355,0.25000429153442383,,96,1.0,0.0,True,8.926388141553626e-09,7.799827923377526e-07,7.883021897558131e-08,7.883021897558131e-08,7.883021897558131e-08,1.1829235750984103e-08,0.0,0.01,0.0028678267262876034,0.3709845542907715,0.0015513930702582002,0.2499999701976776,4.276246556855767e-08,0.0,0.10822591930627823,0.0,0.0015513930702582002,3.89986652693499e-09,2.8428723579539526e-06,5.048120119699479e-07,5.048120119699479e-07,5.048120119699479e-07,8.805078111073522e-08
23,high_key,homogeneous_bright,a0_s0.1,0.2499999701976776,0.0006912151584401727,0.06417515873908997,11.926330484153727,0.06417188048362732,0.06417842209339142,0.06427284330129623,0.06387756019830704,0.06407096982002258,0.06447925418615341,0.25011423230171204,,96,1.0,0.0,True,1.8307585713732085e-06,4.639388821094029e-06,1.581792393180942e-06,1.581792393180942e-06,1.581792393180942e-06,6.411739293076921e-07,0.0,0.1,0.027170199900865555,0.3709845542907715,0.006906105205416679,0.2499999701976776,6.046070666343439e-07,0.0,0.10024956613779068,0.0,0.006906105205416679,8.666887825192798e-07,1.7388667831759146e-05,9.598790098416793e-06,9.598790098416793e-06,9.598790098416793e-06,4.066245160246701e-06
23,high_key,homogeneous_bright,a0_s1,0.2499999701976776,0.009192493744194508,0.0646558552980423,11.893921388658555,0.06503058969974518,0.06428112834692001,0.06473185867071152,0.06359485536813736,0.06532928347587585,0.06496742367744446,0.2510664761066437,,96,1.0,0.0,True,2.151400964425157e-05,4.2983500248365104e-06,4.0169747855293974e-06,4.0169747855293974e-06,4.0169747855293974e-06,2.227478765159384e-06,0.0,1.0,0.2542928457260132,0.3709845542907715,0.009188076481223106,0.2499999701976776,4.417699528858066e-06,0.0,0.05315757170319557,0.0,0.009188076481223106,1.0281351974974354e-05,1.512016459868313e-05,1.8715123677736346e-05,1.8715123677736346e-05,1.8715123677736346e-05,1.3121598839451617e-05
23,high_key,homogeneous_bright,a0.1_s0.1,0.2499999701976776,0.004183140583336353,0.05942175164818764,12.260545501101145,0.05943696200847626,0.05940655246376991,0.05925524979829788,0.05926094949245453,0.059618666768074036,0.0595521405339241,0.24051547050476074,,96,1.0,0.0,True,1.2519869837121787e-06,2.6571839333190707e-06,3.2744963493266904e-06,3.2744963493266904e-06,3.2744963493266904e-06,8.536873674819646e-07,0.1,0.1,0.02691064402461052,0.3709845542907715,0.007024249993264675,0.2499999701976776,9.322072583017871e-05,0.0,0.03387494757771492,0.0,0.007024249993264675,6.933726968659456e-07,1.0410613201417132e-05,1.3676749585907684e-05,1.3676749585907684e-05,1.3676749585907684e-05,4.332622593833798e-06
23,high_key,homogeneous_bright,a1_s0.1,0.2499999701976776,0.029300877824425697,0.03364665061235428,14.730581615431449,0.033769506961107254,0.03352378308773041,0.0336395688354969,0.033200040459632874,0.0338994562625885,0.033847514539957047,0.18400688469409943,,96,1.0,0.0,True,1.0955678080441794e-06,5.680785628682122e-06,1.749124453489806e-06,1.749124453489806e-06,1.749124453489806e-06,1.3882309428515024e-06,1.0,0.1,0.030264962464571,0.3709845542907715,0.0058297449722886086,0.2499999701976776,0.005048958119004965,0.0,0.023668944835662842,0.0,0.0058297449722886086,5.544940593592214e-07,1.7053777927043252e-05,8.323023277901438e-06,8.323023277901438e-06,8.323023277901438e-06,4.87601636686836e-06
23,high_key,homogeneous_bright,a1_s1,0.2499999701976776,0.038651593029499054,0.03363069146871567,14.732642032188043,0.033697593957185745,0.033563777804374695,0.03399922698736191,0.03310137614607811,0.03339598327875137,0.03402617573738098,0.18396088480949402,,96,1.0,0.0,True,3.236812178777743e-05,2.6653185404737066e-06,2.749665170800891e-06,2.749665170800891e-06,2.749665170800891e-06,2.0914945088918886e-06,1.0,1.0,0.29730960726737976,0.3709845542907715,0.009920882061123848,0.2499999701976776,0.00506294472143054,0.0,0.02366776578128338,0.0,0.009920882061123848,1.4226594148833432e-05,7.813070432147734e-06,1.5809298713797056e-05,1.5809298713797056e-05,1.5809298713797056e-05,1.0165576821431243e-05
23,high_key,left_right,identity,0.13820216059684753,0.13820216059684753,0.11738104373216629,9.304020331330168,0.1706508994102478,0.06411122530698776,0.17065969109535217,0.06411530077457428,0.17064206302165985,0.06410714238882065,0.0,,0,0.5,0.5,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,0.0,0.0,0.0,0.0,0.0,0.13820216059684753,0.13820216059684753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,high_key,left_right,global,0.13820214569568634,0.005306344013661146,0.07877029478549957,11.036375292485172,0.11641444265842438,0.041126154363155365,0.11642672121524811,0.04112577438354492,0.11640211194753647,0.04112653434276581,0.10345631092786789,,6,0.5,0.0,True,3.2114030911635156e-16,1.2835598479397513e-16,3.465347310089577e-16,2.824541478406316e-16,3.1195508186375734e-16,1.6525499841203755e-16,0.0,0.0,0.0019962291698902845,0.6715488433837891,-0.0,0.13820214569568634,0.005306344013661146,0.0,0.3645075559616089,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,high_key,left_right,a0_s0,0.13820214569568634,0.0006780960829928517,0.06494550406932831,11.874509081084938,0.06832151859998703,0.061569493263959885,0.0683317482471466,0.06156804785132408,0.06831126660108566,0.061570942401885986,0.13423462212085724,,96,0.5,0.0,True,0.21220762569512233,0.015524845352277187,0.016959692712373912,0.01695878187221984,0.01697540843625711,0.002603881220892165,0.0,0.0,0.00028382116579450667,0.2464815229177475,0.27768412232398987,0.13820214569568634,0.0006780960829928517,0.0,0.17189836502075195,0.0,0.27768412232398987,0.06487373623232293,0.08799349369812405,0.05435453820173207,0.05434999098592278,0.05438622343811137,0.01856172178400375
23,high_key,left_right,a0.01_s0,0.13820214569568634,0.002054554410278797,0.06519618630409241,11.857778078804975,0.0697396919131279,0.060652680695056915,0.06974967569112778,0.06065108999609947,0.06972967833280563,0.06065424904227257,0.1328723132610321,,96,0.5,0.0,True,0.2502366084164203,0.01666978400574584,0.009552689915538847,0.009551578662344998,0.009561678241001296,0.013634847747599405,0.01,0.0,0.0003097238368354738,0.2464815229177475,0.2667464315891266,0.13820214569568634,0.000988987274467945,0.0,0.10655670613050461,0.0,0.2667464315891266,0.07485238128276797,0.07869404302823303,0.0309528791995665,0.030947530138909073,0.030968048562319658,0.06429626745064232
23,high_key,left_right,a0.1_s0,0.13820214569568634,0.0061632608994841576,0.06785866618156433,11.683946810257,0.07867760211229324,0.05703973025083542,0.07868575304746628,0.05703828111290932,0.0786694660782814,0.05704117566347122,0.12681463360786438,,96,0.5,0.0,True,0.35682691586476284,0.006830985252855858,0.0014190548207622946,0.0014185804397042132,0.001421288959939306,0.0034225793850127116,0.1,0.0,0.0001385420619044453,0.2464815229177475,0.1393662989139557,0.13820214569568634,0.002864052075892687,0.0,0.03299209102988243,0.0,0.1393662989139557,0.10945385964219113,0.021433382902108927,0.003922968265384986,0.003921378975040534,0.003926674648052899,0.012588876216078747
23,high_key,left_right,a1_s0,0.13820214569568634,0.024906612932682037,0.06966358423233032,11.569941845967328,0.10905584692955017,0.030271321535110474,0.10905315726995468,0.030270474031567574,0.10905852168798447,0.030272169038653374,0.09074694663286209,,96,0.5,0.0,True,0.21982304119369186,0.0026103386809253216,0.0006989613729968604,0.0006989053609055186,0.0006993157657992424,0.00016900640737773273,1.0,0.0,2.6020616132882424e-06,0.2464815229177475,0.06791681051254272,0.13820214569568634,0.00927333440631628,0.0,0.01563327945768833,0.0,0.06791681051254272,0.06560107641069476,0.006612843511166194,0.0017783152858750317,0.0017781570748295235,0.0017790288977164287,0.0005521262567233183
23,high_key,left_right,a10_s0,0.13820214569568634,0.07932084798812866,0.08161900192499161,10.882087202846167,0.1598641276359558,0.003373849205672741,0.15986676514148712,0.003375326283276081,0.15986160933971405,0.0033723709639161825,0.024116434156894684,,96,0.5,0.0,True,0.03219265998858205,0.0001423290560232361,0.00010410755652211901,0.00010410651326797903,0.00010411542595212531,4.284800580318058e-05,10.0,0.0,4.309217729314696e-06,0.2464815229177475,0.02147429808974266,0.13820214569568634,0.05181913077831268,0.0,0.002750172046944499,0.0,0.02147429808974266,0.009328295833376084,0.0003418927563689234,0.0002550713945295809,0.0002550688557597686,0.00025508830574893306,0.00010813826420301469
23,high_key,left_right,a0_s0.01,0.13820214569568634,0.0015164031647145748,0.06511858105659485,11.862950713560314,0.07082541286945343,0.05941177159547806,0.07069792598485947,0.059414610266685486,0.0709528997540474,0.05940890312194824,0.1314854621887207,,96,0.5,0.0,True,0.4875772921293014,0.00041075341193837797,1.074452564133676e-06,1.152523557785835e-06,8.259017565656127e-07,0.00018894935536939425,0.0,0.01,0.0021872573997825384,0.2464815229177475,0.06100202724337578,0.13820214569568634,0.0009063829202204943,0.0,0.23061321675777435,0.0,0.06100202724337578,0.14917068984537074,0.0023181728598712236,6.187946991028499e-06,6.450117513989665e-06,4.111965415373718e-06,0.0011667164218511778
23,high_key,left_right,a0_s0.1,0.13820214569568634,0.006343833636492491,0.06716890633106232,11.72831722986874,0.08035193383693695,0.053985849022865295,0.08048713207244873,0.05410103127360344,0.08021676540374756,0.053870685398578644,0.12321639060974121,,96,0.5,0.0,True,0.4178550168938108,1.0944936859733797e-06,2.9876891322200835e-06,5.141459898854981e-06,1.8635864809052338e-06,3.5269604007793435e-07,0.0,0.1,0.02565295249223709,0.2464815229177475,0.046868160367012024,0.13820214569568634,0.001657017506659031,0.0,0.15689519047737122,0.0,0.046868160367012024,0.1251849894843306,7.5155873708564e-06,1.7887752812497595e-05,2.903188938141104e-05,1.1963787121635432e-05,2.73445257580046e-06
23,high_key,left_right,a0_s1,0.13820214569568634,0.027836289256811142,0.10669480264186859,9.71856735579583,0.1852976530790329,0.028091970831155777,0.1851089596748352,0.027938880026340485,0.18548625707626343,0.02824506163597107,0.0853649377822876,,96,0.5,0.0,True,5.0794462419512467e-05,1.6043825212548308e-06,4.149950590367967e-06,1.9397367885325354e-06,5.133098746831921e-06,7.913453138683107e-07,0.0,1.0,0.2870279550552368,0.32090461254119873,0.007958872243762016,0.13820214569568634,0.019877417013049126,0.0,0.07368030399084091,0.0,0.007958872243762016,1.824164369592858e-05,8.862031953823348e-06,1.9962814068140917e-05,7.945270662479934e-06,1.9009694508503188e-05,5.841236177972497e-06
23,high_key,left_right,a0.1_s0.1,0.13820214569568634,0.012411799281835556,0.0698729082942009,11.556911798909699,0.0878109559416771,0.051934849470853806,0.08734586089849472,0.051822736859321594,0.08827609568834305,0.052046999335289,0.1187770888209343,,96,0.5,0.0,True,0.4471965251583414,1.3039612648976909e-05,9.015709092093957e-06,2.6328147333923334e-06,3.918188775182112e-06,9.199185078875551e-07,0.1,0.1,0.029675396159291267,0.2464815229177475,0.047701723873615265,0.13820214569568634,0.004198102280497551,0.0,0.034435249865055084,0.0,0.047701723873615265,0.13416080991309987,4.062877120877634e-05,2.7583431006143807e-05,7.854408610670964e-06,1.4931105639301367e-05,5.1850164103214544e-06
23,high_key,left_right,a1_s0.1,0.13820214569568634,0.03054002858698368,0.07285929471254349,11.375150371008697,0.11783701926469803,0.027881575748324394,0.11808400601148605,0.027821170166134834,0.11759003251791,0.027941962704062462,0.08604943007230759,,96,0.5,0.0,True,0.21901591770698128,0.0014055190628931803,9.851741195752416e-05,9.420550857032593e-05,8.91934896475417e-05,1.913544263404559e-06,1.0,0.1,0.028283750638365746,0.2464815229177475,0.04742925986647606,0.13820214569568634,0.011287006549537182,0.0,0.014510095119476318,0.0,0.04742925986647606,0.06487616044535373,0.0035486187964180503,0.00024449552881525884,0.00023455292874044917,0.00022330853976444738,7.375168335359487e-06
23,high_key,left_right,a1_s1,0.13820214569568634,0.05961871147155762,0.09373363852500916,10.281045243301447,0.1747043877840042,0.01276286318898201,0.1747429221868515,0.012468491680920124,0.17466597259044647,0.013057227246463299,0.0626353919506073,,96,0.5,0.0,True,0.06476902707239414,6.312369327017927e-06,3.4483037151515407e-06,3.5755514405437377e-06,5.997224557322428e-06,3.639315496669331e-06,1.0,1.0,0.3035537600517273,0.3233432173728943,0.02340197004377842,0.13820214569568634,0.02540462464094162,0.0,0.010812117718160152,0.0,0.02340197004377842,0.019369972049893592,2.0644265234322516e-05,1.2847033054180008e-05,1.1071148481333216e-05,2.098518973618546e-05,1.4050666328768022e-05
23,high_key,quadrants,identity,0.13820169866085052,0.13820169866085052,0.11738453805446625,9.303891047907834,0.11738768965005875,0.11738134920597076,0.17065969109535217,0.06411530077457428,0.06411579996347427,0.17064742743968964,0.0,,0,0.5,0.5,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,0.0,0.0,0.0,0.0,0.0,0.13820169866085052,0.13820169866085052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,high_key,quadrants,global,0.13820166885852814,0.005306260660290718,0.07877113670110703,11.036328874308175,0.07877515256404877,0.07876714318990707,0.11642682552337646,0.041125860065221786,0.041123420000076294,0.11640841513872147,0.10345619916915894,,6,0.5,0.0,True,3.00682016768739e-16,1.2835598479397513e-16,3.2507054061584244e-16,3.347956070598002e-16,3.441483587852558e-16,1.6130810735126373e-16,0.0,0.0,0.0019962077494710684,0.671552836894989,-0.0,0.13820166885852814,0.005306260660290718,0.0,0.3645075559616089,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,high_key,quadrants,a0_s0,0.13820166885852814,0.001033987500704825,0.06617201119661331,11.793256654422827,0.06613606959581375,0.06620797514915466,0.0716717392206192,0.06030115857720375,0.06060038134455681,0.07211475074291229,0.13189727067947388,,96,0.5,0.0,True,0.18994776870367258,0.010217419765386563,0.014493887825044433,0.01449329608004693,0.014505020352060896,0.0017529660282659416,0.0,0.0,0.0003756392979994416,0.23155510425567627,0.45099419355392456,0.13820166885852814,0.001033987500704825,0.0,0.22663778066635132,0.0,0.45099419355392456,0.07128134055628674,0.06729589828151789,0.06302495861871384,0.06301963739822983,0.06307110934355956,0.012597083068690118
23,high_key,quadrants,a0.01_s0,0.13820166885852814,0.002973894588649273,0.06693165004253387,11.743684683547219,0.06689318269491196,0.06697011739015579,0.07413715124130249,0.05929679423570633,0.05964921414852142,0.07464341819286346,0.13019856810569763,,96,0.5,0.0,True,0.21583597663362855,0.012360085646017198,0.009113199786669903,0.009113638090036829,0.00912122520067765,0.007508586193393008,0.01,0.0,0.0003578490868676454,0.23155510425567627,0.4356270432472229,0.13820166885852814,0.0015034453244879842,0.0,0.14704494178295135,0.0,0.4356270432472229,0.0789355505039885,0.07073554770681134,0.03846753826310578,0.03846772186803231,0.03849900517439328,0.0424739397020121
23,high_key,quadrants,a0.1_s0,0.13820166885852814,0.008691388182342052,0.07218265533447266,11.41567145885574,0.07212850451469421,0.0722368136048317,0.08796577900648117,0.05570942908525467,0.05629124119877815,0.08876420557498932,0.12282127887010574,,96,0.5,0.0,True,0.3244445149708293,0.005989302359148767,0.0014094321265157774,0.00140901684655749,0.001411382898259271,0.0030762728395411568,0.1,0.0,0.00020131994097027928,0.23155510425567627,0.25274208188056946,0.13820166885852814,0.004415222443640232,0.0,0.042761657387018204,0.0,0.25274208188056946,0.12290281850953047,0.02380152869193447,0.004915209460277655,0.0049134506692004596,0.004921548920822658,0.012090638944010577
23,high_key,quadrants,a1_s0,0.13820166885852814,0.03006168268620968,0.07719513773918152,11.12410053544375,0.07712187618017197,0.07726839184761047,0.12603536248207092,0.027599746361374855,0.028208421543240547,0.12693709135055542,0.08427074551582336,,96,0.5,0.0,True,0.17982601146806876,0.002222019556121472,0.000578208268190611,0.0005781593871027139,0.0005784111244074716,0.0002228377736013091,1.0,0.0,2.6907396204478573e-06,0.23155510425567627,0.1282861828804016,0.13820166885852814,0.013582509011030197,0.0,0.01647917367517948,0.0,0.1282861828804016,0.063692566100394,0.006774726068649776,0.0017509788779757989,0.0017508091024269973,0.0017515219860888018,0.0007542056232448657
23,high_key,quadrants,a10_s0,0.13820166885852814,0.08385807275772095,0.08701178431510925,10.60421925353288,0.0870014950633049,0.0870220810174942,0.16872188448905945,0.004953396040946245,0.005281136371195316,0.16909074783325195,0.021397801116108894,,96,0.5,0.0,True,0.02339272839090178,0.0001015579947308075,7.565442901586398e-05,7.565230558617118e-05,7.565705856701758e-05,3.212602528801003e-05,10.0,0.0,2.2521587652590824e-06,0.23155510425567627,0.0390021987259388,0.13820166885852814,0.05760076269507408,0.0,0.0026257310528308153,0.0,0.0390021987259388,0.00784022881550569,0.0002809668153947617,0.0002145318080351245,0.0002145264284819927,0.00021453927755893284,9.394018824547804e-05
23,high_key,quadrants,a0_s0.01,0.13820166885852814,0.0022873100824654102,0.0667196586728096,11.757461841463144,0.06664710491895676,0.06679222732782364,0.07513494044542313,0.0578373521566391,0.05815931037068367,0.07574709504842758,0.12863075733184814,,96,0.5,0.0,True,0.48272369093937223,3.8156296456694115e-08,6.593731111289608e-07,7.669540728536607e-07,4.573984162843668e-07,8.694288606577196e-07,0.0,0.01,0.0019079281482845545,0.23155510425567627,0.10435488820075989,0.13820166885852814,0.0012437611585482955,0.0,0.3046692907810211,0.0,0.10435488820075989,0.17796615807244717,3.763986402421815e-07,4.687677171068933e-06,5.103251007301145e-06,4.485456766220581e-06,6.955274566899953e-06
23,high_key,quadrants,a0_s0.1,0.13820166885852814,0.008848518133163452,0.07476484775543213,11.263025467103173,0.0747390016913414,0.07479068636894226,0.10681784152984619,0.04264190420508385,0.042660199105739594,0.10693944245576859,0.1061445027589798,,96,0.5,0.0,True,0.09462824697408188,3.7103563040189384e-07,3.1698365490624353e-06,1.944975596543834e-06,1.2787660762942752e-06,1.6234233292412928e-07,0.0,0.1,0.022876933217048645,0.23155510425567627,0.04668164625763893,0.13820166885852814,0.0041803536005318165,0.0,0.23366262018680573,0.0,0.04668164625763893,0.0336156597320046,3.257888322227842e-06,1.769952364899521e-05,1.5003293403616944e-05,7.498587523881891e-06,1.2157708752930725e-06
23,high_key,quadrants,a0_s1,0.13820166885852814,0.02602342516183853,0.10469357669353485,9.800799629451076,0.1047402024269104,0.10464698821306229,0.17783720791339874,0.030750742182135582,0.03164315223693848,0.17854323983192444,0.08912395685911179,,96,0.5,0.0,True,7.027812703688644e-05,1.4474994766794624e-06,3.113693619344183e-06,5.558788566287857e-06,1.8288528801406428e-06,6.803246255955508e-07,0.0,1.0,0.288297176361084,0.35930097103118896,0.008380535058677197,0.13820166885852814,0.01764289103448391,0.0,0.08887207508087158,0.0,0.008380535058677197,2.3430502658818663e-05,9.180318543577936e-06,1.6092113935340652e-05,2.503364759408649e-05,8.227800259675556e-06,6.816470297345983e-06
23,high_key,quadrants,a0.1_s0.1,0.13820166885852814,0.01938454434275627,0.07553669810295105,11.218420031861411,0.07568422704935074,0.07538916170597076,0.10748699307441711,0.043609559535980225,0.04388146102428436,0.1071687787771225,0.10578320175409317,,96,0.5,0.0,True,0.309810604950888,4.79845429052525e-06,3.789309528649225e-06,5.577883450368885e-06,3.0445474128008183e-06,2.1264679472809813e-06,0.1,0.1,0.025423873215913773,0.23155510425567627,0.08145670592784882,0.13820166885852814,0.006653483957052231,0.0,0.04585389420390129,0.0,0.08145670592784882,0.11080709279612784,1.9107823236077433e-05,1.4606871491100978e-05,1.9039050770919795e-05,1.2513299224984599e-05,9.823532926098183e-06
