index,bank_index,state_index,image_id,state_name,condition,bank_directory,energy,gradient_norm,gradient_sha256,gradient_dtype,finite,active_regions,inactive_regions,active_rgb,inactive_rgb,inactive_output_changes,raw_sha256,y0_sha256
2393,139,0,40083,identity,quadrants,training_bank/139,-2.4281086921691895,0.0564965419931659,d69081c497dad7bb80d982f9c0c82cf587dc7015b25c340e53c93bbffa9efb24,torch.float32,True,3,1,345600,115200,0,17b0761f87b081d5cf10757ccc89f12be355c70e2e29df288b65b30710dcbcd1,f442efa61108dedf9545f471a356c6dbed6b51ffd0f27cd3a64b0d33fabe8699
2394,139,1,40083,region2_direct,quadrants,training_bank/139,-3.4370319843292236,0.27497625445901214,8a3b0faef3e87eeecbcd46f636d245998cec84e1345b94921bb9a3e2f926c817,torch.float32,True,3,1,345600,115200,0,6615159308398f942eadf60ea145aff43f1cc9c97afa0d47b668b48fc5210f96,2e007672553022feb8dd34b8387e3e3aa4f9c3f070c7708f17c44eec9d341993
2395,139,2,40083,region2_discrete_projected,quadrants,training_bank/139,-3.485706329345703,0.2710922620536703,ff33bb6e54efba211222436bbaa9321f54433a590a98f62ed1cde472a921c219,torch.float32,True,3,1,345600,115200,0,bfa61e4a310391fb138d1da9f17565bbc96afe244c053c7f0d0fbd216ddcb7f8,9fa327b2b0ddf0c9917b366264cf55e56e2fb99f65f13484b609af49d8f2fea6
2396,139,3,40083,semantic_1,quadrants,training_bank/139,-2.5825257301330566,0.07433909495436479,e9938d81afe16e60745bffe5a9693a3c6f02e14aba8c017b0d711e436d0725fe,torch.float32,True,3,1,345600,115200,0,f85c12726ce96ec662cf218bfa5276555615abdc79d4d45980423a4df4c7d6a2,bb76f5540d6aeda228865fd9607e522282121ea29e8757698471f252a0d9bad1
2397,139,4,40083,semantic_4,quadrants,training_bank/139,-3.0860931873321533,0.21287876703134406,eb3d95fcbfbc5741ceadf280cddf002f395f427b6ca0615071e3e98b724e72f8,torch.float32,True,3,1,345600,115200,0,f475d2c32977590cae10a58b176f8dcc5365b81e4940373f31d7cafef024c070,f5c761cea2b0e9253b6e5067021be1326458019c54daed37a15a67822cc95464
2398,139,5,40083,semantic_8,quadrants,training_bank/139,-3.4463236331939697,0.24798282640067362,6efab8405e7a6c02de24145d85593a1eee3fa9876a06a2df11f3a036ca2c4130,torch.float32,True,3,1,345600,115200,0,79d3a6b32127d38e1ea6e2439e741c83cda6ca356cefdf8a9c04660b6ba7410d,455401e280b278c397efd81362aad7fb44312137a9067558315c24dc3f4e63c0
2399,139,6,40083,semantic_16,quadrants,training_bank/139,-3.531130075454712,0.2449547665485635,20c55a3a92001bac0479f6b8b8060ad1fc7780c3c14395470f813f0527848686,torch.float32,True,3,1,345600,115200,0,d5a91388fc7266b13837e9818911bb439ad40088d25c6e5867038961382889de,3985a2ba3ddb72a294b279fe9627dbd6ce218ba4257529720bbf92b31eb4c1d6
2400,139,7,40083,semantic_40,quadrants,training_bank/139,-3.531130075454712,0.2449548835694426,41313b26a4ac78901d8ab80875710622ba46e04142a80164865b7f745e599414,torch.float32,True,3,1,345600,115200,0,d5a91388fc7266b13837e9818911bb439ad40088d25c6e5867038961382889de,3985a2ba3ddb72a294b279fe9627dbd6ce218ba4257529720bbf92b31eb4c1d6
2401,139,8,40083,sobol_00,quadrants,training_bank/139,-3.217505931854248,0.18146016417050623,b467a55dfd7155d291179e275b962329d425503fc09685b1b1b3a4f1ecf52a4e,torch.float32,True,3,1,345600,115200,0,2149544d42cc61744dc91032bc2faa7192df381f60d887213ec4ccb24fb6c1f7,11ff6eb983ac3f1f2dd6a7f7394bc94b4564298b310250ebcf2aaeaa727c9c02
2402,139,9,40083,sobol_01,quadrants,training_bank/139,-3.064302444458008,0.25403689319051725,e61f7e72d483e5abc1097b44365a91e971377edd15256e1f3db0016879f6a9d6,torch.float32,True,3,1,345600,115200,0,6f07fce0d7463f239532e50e7812d522fc1796d9eadf4f00953c12d112e96c88,9e7286a935a957c347aa20b1b3abfdc806aa9c05b0c9c34e5b021c7f5defc8a5
2403,139,10,40083,sobol_02,quadrants,training_bank/139,-2.8556675910949707,0.17232009763820183,f3007a8c7f8b6b50b0d4eb746fff014fe5850f7f9c2338b07d10218702f47714,torch.float32,True,3,1,345600,115200,0,cb0e7af8754cccc330ff5604ba9cc14fafa8b8c1acaf8caaafae92e9579fab1e,6d24d23e74e6e8895062687863510efef3b2ea15000bb26d28432834b8a7ab70
2404,139,11,40083,sobol_03,quadrants,training_bank/139,-3.0717649459838867,0.21221458320869338,e16f7bb567c0b4ffaec620401d2cf66a2c7eb741340815910b23258bba7dde24,torch.float32,True,3,1,345600,115200,0,3c1888d2f4e5c2b591dd7e852bdcf4649a2918cb9310d4ad1cd1af8ccc67453f,f263526054349ec67598ec1099de298d6ae0e286cbf8bb78d864477d7f6b06d8
2405,139,12,40083,sobol_04,quadrants,training_bank/139,-2.8996195793151855,0.20283814081647672,14d3be15e7e75f88067ffbc90691dece24d52d32735290a7156f2959dd6a9d94,torch.float32,True,3,1,345600,115200,0,83eeb4ee15f1ffd78203da144e548ced58cff928eaef47a7455477615d63a6c8,7ab06c279d117cd600c87feae48e882e07dfdb9c6d73a565aefe11b32884ec46
2406,139,13,40083,sobol_05,quadrants,training_bank/139,-2.8932418823242188,0.20148054766547627,dea0c12c2aaf406de62d2b209a4336fab0070c35b3d3f1057ec1e3af5973335c,torch.float32,True,3,1,345600,115200,0,0749aa6d26e5a3cb77b058cf02b3320cb111b1632ed8cd63f10fa88f3c241bc4,0c63a026e9f36c85e822825ddb78833ed315a46bedbae40b3e90c4b7e8cbe57d
2407,139,14,40083,sobol_06,quadrants,training_bank/139,-3.122509717941284,0.10870681248255325,5d58056ed0018fee0e71a602a0d385bc6b983bb7bcb81db254ee8982ab636f7d,torch.float32,True,3,1,345600,115200,0,a0ce802daa6948e39903dd7d6727994acc6e1ea1bbab2c5c2f2d3faee085b8b3,ba8601086debeff1e204416b795081500530e5cb02645d36a72ff21f8f705a57
2408,139,15,40083,sobol_07,quadrants,training_bank/139,-2.755706787109375,0.21076909070151034,e87bc4fbcce7fda10f409c2c19c27ee7e098b0b914a79b28f16bc57e723b7e65,torch.float32,True,3,1,345600,115200,0,6ccabff70c7435cd37a628cc74e7bf47ae06bbe77c5cdf84e0f877a84a7938eb,6105779bc842735c090286624857e6ebcf61449b89fb121365afc8080c03f6e4
2409,139,16,40083,sobol_08,quadrants,training_bank/139,-2.5812582969665527,0.058507850744948756,eaf0bd3caf2e2312a56f456f6726e0bd08336e65f4707afc597af71111d07383,torch.float32,True,3,1,345600,115200,0,8f2af011e0df6148d3cfd31634da6123d800de2fed427d851395b6bbb6d96c7b,b8c0b0a610a1ea30f51ca22675422f81c0a2efcab539b4a73ec818857112a81c
2410,139,17,40083,sobol_09,quadrants,training_bank/139,-3.2286343574523926,0.28914279270294746,a08722b7804dc8d3c8ed3259c59bd37f65465e4d06be072998afece62bb2aca1,torch.float32,True,3,1,345600,115200,0,4d8507310d6948966e5aff15b130f5f8e3c1c3d65a49280b5ad3d4ac96f9268a,f5d9dfad614035d8a766b54340d58373b71221fb5674c3657c92987fa7609363
2411,139,18,40083,sobol_10,quadrants,training_bank/139,-3.066103935241699,0.16268027355938922,231661967a10e7e539f13e2ff08e14eee33429c6afd848e9fba119d2040b2156,torch.float32,True,3,1,345600,115200,0,ef070a5fe624d4d6978ee3e0a825858d913b7bbccb93cdb32bc106eb8bb7d22d,366516993c9acfe2dbda6b3506335d42900585d2cc33ef0f293be27fec0c4e16
2412,139,19,40083,sobol_11,quadrants,training_bank/139,-2.9419467449188232,0.24590106223734307,a10b2e6e7deeaaffe5887c4e41cfb440967315dbdeec0d9225c482eb93a3f14b,torch.float32,True,3,1,345600,115200,0,a9af233fa162039d4d0f8cc7a0861696b78a8f21d1e3ed303d67dd07dae7fa27,0e727cb818fbae486ff7cd6a6d56ff8d21673ce876c3cc7e7e78488e40785eb0
2413,139,20,40083,sobol_12,quadrants,training_bank/139,-3.363283395767212,0.20304531432827355,7c98cf9f533a4462400aa8e86aa8c1c999b44587700a81bde0cee78f478d5c0b,torch.float32,True,3,1,345600,115200,0,ad69b197cd5d618e29a3ebd7f153ce518367c0eb1efc88a1aa369bee988bf95c,647a06f16f5e0894c78cf36c02fe3925459dda8e3355b345833636919db3d37f
2414,139,21,40083,sobol_13,quadrants,training_bank/139,-2.7272002696990967,0.1436512700470674,38196c621753d40148672bc1548d9c58f897af7867c3f9dbd0bc743548ff2ac4,torch.float32,True,3,1,345600,115200,0,de4bf8a0f2ed278d1192ddf5aca8bd3a2b7f05e972ea1347f0bd6862082e42e3,2fdc138bba73d994929c0ddee2298d520ce12bc45ca27a07ee6e92cc46ccdf93
2415,139,22,40083,sobol_14,quadrants,training_bank/139,-3.070782423019409,0.2420138289906096,aca8418a237959c9cf4b6c0732da1f7d0fdb34a1e0a694c28f025d80f42a9468,torch.float32,True,3,1,345600,115200,0,97c9a51ebba97d21c94bc2d6ebbed9987b7f0437cecec9024702833066c9a13b,6787a5150f65a95df7d6c0723cccd108a8c7b0eab8caa2be286e122856da117b
2416,139,23,40083,sobol_15,quadrants,training_bank/139,-2.662543535232544,0.14315483858462338,27e00c813338a9df70eb763cd05bd84baa9141b37cbbc36491f9c60533ae30e9,torch.float32,True,3,1,345600,115200,0,3a54f088005b8ddc449b5b37aea093b9c8b0d132d00a014b8ca80fa132dfc2c1,091a89b2ba4b43b3ea899c9c542c189e5ee4e277cef357d4a433d8fadd938ac5
2417,140,0,40471,identity,clean,training_bank/140,-11.505489349365234,0.0,5341e6b2646979a70e57653007a1f310169421ec9bdd9f1a5648f75ade005af1,torch.float32,True,0,4,0,459840,0,17b0761f87b081d5cf10757ccc89f12be355c70e2e29df288b65b30710dcbcd1,e0e01dea89a8f4850e3734720fb10c8a4ad262e3948a7eb5fea7ec8c5c6b044e
2418,141,0,40471,identity,homogeneous_dark,training_bank/141,-2.43251895904541,0.11230576446849468,6823f48dcd6bd8d0d6c45b8624ac767ba94a1ff59110166b7acfbdcb42812166,torch.float32,True,1,3,114720,345120,0,17b0761f87b081d5cf10757ccc89f12be355c70e2e29df288b65b30710dcbcd1,60d701364ded720bd52f9c3898d5af4aeca04f92985880c074e037d221a03758
2419,141,1,40471,region2_direct,homogeneous_dark,training_bank/141,-2.8340728282928467,0.12794163759232396,ef0c466b9099ef9bed0781bf6e311e295bb8dd2d2662b70a464ed1ceccb89b8d,torch.float32,True,1,3,114720,345120,0,518fa905fbfd080ce684e2610fca995af36bb0fe09b0a34a90d33035d158e202,1021058e6e29514ebd8f03feed5ff608f4f7cf97ffac26ab705741d535cc40ac
2420,141,2,40471,region2_discrete_projected,homogeneous_dark,training_bank/141,-2.8340728282928467,0.12794149860460338,e7c88cfac09f5972ee842554f250aee6787fcda672e41bc973392ff25c902a85,torch.float32,True,1,3,114720,345120,0,518fa905fbfd080ce684e2610fca995af36bb0fe09b0a34a90d33035d158e202,1021058e6e29514ebd8f03feed5ff608f4f7cf97ffac26ab705741d535cc40ac
2421,141,3,40471,semantic_1,homogeneous_dark,training_bank/141,-2.5218818187713623,0.11296685729674891,cac4430c5016be3acf9959d8690b110e158a219665e8a205135cbe4aa8546f80,torch.float32,True,1,3,114720,345120,0,d307165885c106c6de7197fcddc6d1fae68abf6da36eb781b6b471533dcb66f5,9f3cd6b2d82cede3a2a6896789183f67ee1f0cab4f1dfd75b8f4c851f8fc774b
2422,141,4,40471,semantic_4,homogeneous_dark,training_bank/141,-2.746692419052124,0.11948545289744546,7b8691aea1b85c712bf63b9c04dc90ebe6a9441352438a452bd2e7ca5af848ae,torch.float32,True,1,3,114720,345120,0,9d73eb553f436ed569d085bde17168a68430fb9b71ff929a01fb8418a663ca5c,8e9f0b29439b002b4ef3a65d39d8f25b18a9c5cf62c52a3f35559f0fb6567072
2423,141,5,40471,semantic_8,homogeneous_dark,training_bank/141,-2.802696704864502,0.12436795864669335,89615d56ab69d89d0bd7470ca566141a32924e7c07f92318145560800e8eb68e,torch.float32,True,1,3,114720,345120,0,9796a12898a403d9beec032943d21e3664202f7daead43833dae0d482625b1bb,d5efd836b5935a6c5ce7e90b9562df6aa72f5a4e58f961d4000d7c513bc97b67
2424,141,6,40471,semantic_16,homogeneous_dark,training_bank/141,-2.802696704864502,0.12436798713257545,949c7e6486c5926bfa3562d4dd7eeb5651c7a2c18c43ccf275f1971cfd1d99af,torch.float32,True,1,3,114720,345120,0,9796a12898a403d9beec032943d21e3664202f7daead43833dae0d482625b1bb,d5efd836b5935a6c5ce7e90b9562df6aa72f5a4e58f961d4000d7c513bc97b67
2425,141,7,40471,semantic_40,homogeneous_dark,training_bank/141,-2.802696704864502,0.12436791581530202,0d070dd3ec48f679d7a7e9807fb3d193b9b1b7e0125f8d51bb45b233343fce81,torch.float32,True,1,3,114720,345120,0,9796a12898a403d9beec032943d21e3664202f7daead43833dae0d482625b1bb,d5efd836b5935a6c5ce7e90b9562df6aa72f5a4e58f961d4000d7c513bc97b67
2426,141,8,40471,sobol_00,homogeneous_dark,training_bank/141,-2.7943191528320312,0.1425809269252835,b24b2d573301997a35dbafaffbfc1869015043131adb873d12cabc9b932de851,torch.float32,True,1,3,114720,345120,0,9ed44fd0dc3c210c6e4e477401b6ddf3862f84bc5c97ba177543b9e734e33376,6bfb8ed4cade275c7d3cc9023ce88d8dba97eed634c2c7104177ac57cdb20ce5
2427,141,9,40471,sobol_01,homogeneous_dark,training_bank/141,-2.6001453399658203,0.10840801488313494,4fe9ece11397c98d935c37c3be600505107519a984dda2256f10965241eadd29,torch.float32,True,1,3,114720,345120,0,bd726ab02cd62cc321546a71e78f7553aaafea170b06358489dc54b9b89b87b2,b2131f42d1f01fb7a47a0d6a1c876b1f41adc8865fe9bfaae584fef2d9c75562
2428,141,10,40471,sobol_02,homogeneous_dark,training_bank/141,-2.5241756439208984,0.11070394272881395,a5f6ae4c2498f8fee6f6776d42ce04039d9b9253d8e3a63d205af42e171466ed,torch.float32,True,1,3,114720,345120,0,9ff113dc20fd75e9b2cc866fbb8eb01023d660d975778bd1436379ca25a5a8d9,c2883ac270ffc8b397a525cc94fc4342a05c0f3849f82eb2bc6c3b0f1b5c2af3
2429,141,11,40471,sobol_03,homogeneous_dark,training_bank/141,-2.6901018619537354,0.12013196400622621,edb85bef42c5ebe0b3e364bbb9640908e7639345b576d18cc766eb8d9273b312,torch.float32,True,1,3,114720,345120,0,6473c30f3375d53a8276dce8574711247a6e9fa984a9b8ae57ec3d287f383312,b48e73135521850bb1e5b620b553e98344379f03cb36e0de36ebed70a0170015
2430,141,12,40471,sobol_04,homogeneous_dark,training_bank/141,-2.6435728073120117,0.11215214104104403,f544aa5174560329f47698eb5680d097c442832fa51abd94c0d35b0ef7d446ef,torch.float32,True,1,3,114720,345120,0,82344dae7d0fb777f04314c0db54cf722bc44bff9ec693a7d90b853fcd30f702,bfa3f40fe5dcad16a8c340dd6ab22d1d340ba9e222a2fc793e09382c77ae3b83
2431,141,13,40471,sobol_05,homogeneous_dark,training_bank/141,-2.491417169570923,0.11251605491524105,3f41d0adac1c7adff3511904a9c7dfaa7465d2cd6f2c3e599b06e32ae7bfb88e,torch.float32,True,1,3,114720,345120,0,6add72150584b69fcbdfa2557cc64738bd27bad735c0b1138d94403729ba51c6,7a1189039edb9ff2766eb2b7aa527d1d9c66550b4c9db7511fb64bb2472e72ce
2432,141,14,40471,sobol_06,homogeneous_dark,training_bank/141,-2.560145854949951,0.10818475980958762,924659199aca1860e2ecc9eeb7e7998dba2b8e3b2debf7ac24083d09845f13cf,torch.float32,True,1,3,114720,345120,0,51c6470e78c2db1f9436fcb166fc4f6d0afdc9f7399df1500c226b53003778d5,ced3e8c545bcae216bd14dfdb3f0a11784cac5fb8330cf9e9847dd73fa4c0710
2433,141,15,40471,sobol_07,homogeneous_dark,training_bank/141,-2.740189552307129,0.12982890936607946,9e4ada050d8036a73cc2727be131c4ca1ea01523600842484038d53b0f19e8f5,torch.float32,True,1,3,114720,345120,0,742448fec6329f8953997378445f80497c9f067c2c1e0c800960f70a8d954f83,b54cb7a650df1d35dfd908e9e1ca7722034c2495a8a85cb9614756945a743a56
2434,141,16,40471,sobol_08,homogeneous_dark,training_bank/141,-2.4169626235961914,0.11062762877999341,561aef1a11d40217f49acb93364c5ea92c2693426de5417cb05321875b76eb6b,torch.float32,True,1,3,114720,345120,0,b9c8c87e47e9b195b443f9ae6269c8be70574966a496c65252c22e5dd746d09c,4130c4d339cf1eb20b5dbb8952b2a46af2ca82031f4bb3c64930f771bc90b94a
2435,141,17,40471,sobol_09,homogeneous_dark,training_bank/141,-2.961963176727295,0.15145566910349784,a2c6e36d639d9fa179dafedfe3e4be83dcf5fc8b1a16615b79c5eb4b1f84ebf7,torch.float32,True,1,3,114720,345120,0,76debaefe8f200fdc744bc098a6840844d7557d5f578ce5a74096286dd2dbb74,ce0b132656eebb9da58a71c3f5c634da0d3519722bb1829367491cdce6d4cdc6
2436,141,18,40471,sobol_10,homogeneous_dark,training_bank/141,-2.889869451522827,0.13579385276782324,aca834c130d53ca87627654494e207dca96d17bfc8c0d4ce2214f72c1d17feba,torch.float32,True,1,3,114720,345120,0,f5fe153848b6f963e8b53431c227b846c3d2e26e7bc12f24a111c0163fa4170d,d073bb704c8f65edfee10e046eea1af1e03ecbc51193c2b78aa5739420464116
2437,141,19,40471,sobol_11,homogeneous_dark,training_bank/141,-2.328702449798584,0.10933399321319316,ad50aadfec2ac03fadef872d04eff1d911cbe0e6e32ecb319dc7e7e0215c9cf5,torch.float32,True,1,3,114720,345120,0,8881cec075218f71b771497ab5c5619a541c4e2650dbd08e235654f93d9d9ca3,861ed995a0025b3479161547a30786df70ae0e1b623ab2578d1c6193a55c46eb
2438,141,20,40471,sobol_12,homogeneous_dark,training_bank/141,-2.163621425628662,0.11176296652905515,82658ac3f0e5e89ba043042b4e4d68110e81808b04dbfa2140d225ef5944f8d4,torch.float32,True,1,3,114720,345120,0,4365e99e0b0065cf6f0997367e8ebb38e25f6c3b947a1dce8e04668c6551f5a4,485b7455c3055741664e7120f5c2024cf134cbcc457dfce2793586574e361620
2439,141,21,40471,sobol_13,homogeneous_dark,training_bank/141,-2.76641845703125,0.11762685155284919,ac841e43281990528fc6d3a81242fde37d57d522bc6cd0bef5dc45406a473155,torch.float32,True,1,3,114720,345120,0,f5b9f818412045bb3572c06c329320c5d3fa75ebb072d575b854f059a51af61b,a5fdbc66b3c6f5599f31619abc43a1a4c4b6ed88e7bdb114a0b3f1d1612130a8
2440,141,22,40471,sobol_14,homogeneous_dark,training_bank/141,-2.842097043991089,0.13116563150909125,0c57fd18b739e9dd4c22dd07a76fab638fd3b26a9488ce798f8a21e1e876159b,torch.float32,True,1,3,114720,345120,0,33388303f7b99e07497d0655b05d67078af67311477b8c727eef0d33983c47e5,44fb56369ccca1809e45856f0d530cd3bb68201aef79bc23bdeced077d7a410b
2441,141,23,40471,sobol_15,homogeneous_dark,training_bank/141,-2.2533693313598633,0.11293355202351393,26b163a8c181e1e3120f018a4ccdd75041705f6729d2d1c2c56f3a1a0621e88b,torch.float32,True,1,3,114720,345120,0,dd5b109c132f3fa074807362e553254d7067e24d262604ac7eeaf9c179e9807d,76b3e5f22a5d69544dd0b08d83574529d18c01121a6d0b9a0bfe778de4c3baa0
2442,142,0,40471,identity,homogeneous_bright,training_bank/142,-2.9297146797180176,0.5194956674498737,6b21f29efc3bfae0d3c971083df0c44d95984290ac03cbda330f562bd5e335d2,torch.float32,True,4,0,459840,0,0,17b0761f87b081d5cf10757ccc89f12be355c70e2e29df288b65b30710dcbcd1,8c007ae12754b2bea05ed15f4dcd244769f3c7dd1bcdff21ce75e218ba72b920
2443,142,1,40471,region2_direct,homogeneous_bright,training_bank/142,-4.992404937744141,0.14276521407845244,b3bcac38876e1d15af8f30a095f97b1e25cab00c121b821ae565c8ec232acd8c,torch.float32,True,4,0,459840,0,0,7019eda9266ccd3b4371e2db7ec773600eb579682dcbf07c1e4f4b8a5cda8c53,daaceee2c05c6aaeb091122fe3fc3e324bb344c7b5ddb07a18612bc572b1d30e
2444,142,2,40471,region2_discrete_projected,homogeneous_bright,training_bank/142,-4.787838459014893,0.12324708474068688,5e5283d20fb846095f40a0722b36dbc44b2b9f7549b3cc3c04af50423744840d,torch.float32,True,4,0,459840,0,0,97935fbbdcc3298c11c3f79db98ae9c5aec5b57ffd8ee6ce38a084d76cb9979b,c293b72429f0de1017c897c7858dfa4b1179950373d439788fff53d78296219a
2445,142,3,40471,semantic_1,homogeneous_bright,training_bank/142,-3.4834039211273193,0.34967277253022844,7891bde27ff8ecc1f33532d7968e2d29d42481d35df4c85e46f472ebe2f9f856,torch.float32,True,4,0,459840,0,0,9436dea74e6eb8fc7cf3bd71eacbd12797eef566facf6a12a48a2b08220a319f,ac71116d2a6e78bd867bdf6c19b15db86225ccb2fafedf7e96c2002ce4db5d7b
2446,142,4,40471,semantic_4,homogeneous_bright,training_bank/142,-4.117774963378906,0.16686961699326547,2f038e32be1931955e7712d60dfe981ca8c3d8de8c8f317d0cd198faa68c1e42,torch.float32,True,4,0,459840,0,0,885941a6fc7ca1c85c6ed5193f77f788955896d804fe671979defcb61df398fa,293819e98351c14d6877b0f7eb304ddbf01e4f6e64095e6bd224bff642aa1320
2447,142,5,40471,semantic_8,homogeneous_bright,training_bank/142,-4.435762405395508,0.12517913385352605,5ef3c52bdd583b76a516ff38d52f60d3891ef75df1fcb131be948db7e4fa3cfc,torch.float32,True,4,0,459840,0,0,80ca5ffd2e30a497f7627f2c8b997931697e42468c1dec5f611a7f0e15198f41,03ab72ffad78ef96c6a1ae10ea97675fee4e0bb41209d3d6aaf4eae6a8e3ac7d
2448,142,6,40471,semantic_16,homogeneous_bright,training_bank/142,-4.650866508483887,0.11764696669654075,e11138dd77204e1255d84cc2ae9cedc4deab1e47cbc297715e4da4f8b7302a54,torch.float32,True,4,0,459840,0,0,81443d9119132a77cecbc34a4a58a7d446435121d803f347ebfaad5f880a141f,d7ca036dbeb1fcbf6994c3444413ecf99aa0bbac138e249c2839641a9554c04e
2449,142,7,40471,semantic_40,homogeneous_bright,training_bank/142,-4.775371551513672,0.12200083558891868,d3cbd2ff65eda9f602e9455bf5702ae87515a2b381056a73d73325b3c0a311fa,torch.float32,True,4,0,459840,0,0,534009b885f7142a9006e2b434711f3420c03855a235d50f13dd58bd783da344,43926c717e6422330fce99258775923bd1e46e307b1f4acc4da043298a3de1a1
2450,142,8,40471,sobol_00,homogeneous_bright,training_bank/142,-4.684447288513184,0.11864202419276378,2683d88d02677c1e0c5fb79d0130ad2c7de154a4bfe17bdf9d693f69736f3819,torch.float32,True,4,0,459840,0,0,c1c510cc9a80597008c743e57850a63a9bc53d3fa554cc9a3c585c0b72b5be38,27cbf9d0c500fd75997c9b409cfb8bc7cb212e4b5505dcbddeda774e5b55f4d7
2451,142,9,40471,sobol_01,homogeneous_bright,training_bank/142,-4.559285640716553,0.15173815297258947,45648d0ee7627c17f64852ac8b63db62e255bf5913d25e3e3597c6c4476028ea,torch.float32,True,4,0,459840,0,0,6fe41dd418560ebe4e1f9c9b940a685e579fc8f85c906157d98037189dfea51d,7bbb2d3bc2141519ea3a0409241475afa71d13d5e85741276f0a32ff041b2a28
2452,142,10,40471,sobol_02,homogeneous_bright,training_bank/142,-4.69939661026001,0.20896547158219148,d9e1c60596bd4f1fb50b9da61a72c3a2842a3fed1c28ace965c3fade5b85839e,torch.float32,True,4,0,459840,0,0,ce2fccef8fce3638e15f74287b5a09f7da6c1c0eb08e4a1f203ea269f5563eef,cf4bae31bfb44e3ec51130e0531d46dae4e5d40d9af8c5173b7f61c21c1b4932
2453,142,11,40471,sobol_03,homogeneous_bright,training_bank/142,-4.125324249267578,0.1684095617939952,4ff729bbab33f2c0ded0e72276c3243f835d0bb28e73edd8c6a77f775edc4d07,torch.float32,True,4,0,459840,0,0,4f3ac03ff03ed1f6bae0314280b28cd9a9fbbc1d6fe802fdb892c7d055978dfa,090bab97adf84f04d4ba616d06f696d0ca93721a1dbe17358fcf074cb3bb1117
2454,142,12,40471,sobol_04,homogeneous_bright,training_bank/142,-4.402358055114746,0.17139880409931296,bff98638c519f950041fde03807b0220359694eadd464b7e02e639e43be2795a,torch.float32,True,4,0,459840,0,0,2aee7b882b2f3118adc883dcc7407297b0d4759ae6a38ef249538916df746f5c,5030cb582e72d2464f234773d8c507e91d7c0f3004ae3f0cbf70e74ce3d9f70a
2455,142,13,40471,sobol_05,homogeneous_bright,training_bank/142,-4.275277614593506,0.36152824817245405,f1736b90d7971fd6bcc4ea6741dd974ebe431036e5eed06f55cb42517b628832,torch.float32,True,4,0,459840,0,0,aa84d4fc622efee28cee9df03cca4bd32ed7e46b92a91d46557b3b6ead5b3f01,1052be6ded07305819bc670a0560362088b27b86875d3d3804bb0c58e5597978
2456,142,14,40471,sobol_06,homogeneous_bright,training_bank/142,-4.114396572113037,0.14010260644053543,d139e241b4035440aee9ddf5aa05566addef7696ba34506d49ad8abf569f66df,torch.float32,True,4,0,459840,0,0,beb5d2de5c81cbbd37ec86f4148b327397162f60eeab2338dc02edcde0f904ea,e2a8b97cba1e09b5b450343e1ad6d0fe060d72c288eb0cc008b42ee12e7f7a16
2457,142,15,40471,sobol_07,homogeneous_bright,training_bank/142,-4.632070541381836,0.13110986779353007,a47471452d930a996035ed628d98616322f781a55ff1b9ed756214c58fe1fa34,torch.float32,True,4,0,459840,0,0,566bd68b1cfe02f3f6285e24366daa7c2ec7940a2816d7a0e3a0a286790e9c1b,5db337ae9bb6d093dac78dc86a8a25861464f0664b638849c4b1127404a33fc1
2458,142,16,40471,sobol_08,homogeneous_bright,training_bank/142,-4.547304153442383,0.17620895252403612,240d3b2603ead3bff13bc589f75ed2f4ca956b22177eac2292d07e648b8620f3,torch.float32,True,4,0,459840,0,0,3d8009003af938194df699f7c4520474ce32b9787918092ce3962d3ae238fa0c,051ba66e3f499cb5d193eaad72fc57d6f9e20187e2b71e09b7f329b9d3088021
2459,142,17,40471,sobol_09,homogeneous_bright,training_bank/142,-3.952685594558716,0.2804677817239237,13e87f55fe9b6ac644b0efa10edc1d1cc94ced10c8d143275529f4794662220f,torch.float32,True,4,0,459840,0,0,dd19ecaedb1310c7ef5e1b8cbcf25f2d6645ef764d2bc7c11526f24ff68bc6fb,64fd2b3d2a3304c59188fdadacb3090617c69ac77d3a8bda5896a87b842523b1
2460,142,18,40471,sobol_10,homogeneous_bright,training_bank/142,-3.989178419113159,0.2751140713604351,cfdbeba6ebbba393889c24fc256c5b605389c30c3074352840d45b7df6c6e0a5,torch.float32,True,4,0,459840,0,0,38b09159262307309651a9b0ac07b78057789e7814470775df44b4a3a3453957,911cfe18d5da310b74afd936fcdc222e53c7971db47de63c8ff460e9f5e65d36
2461,142,19,40471,sobol_11,homogeneous_bright,training_bank/142,-4.580655574798584,0.1444878940903764,288a2a10eb4bef14cae309e8668f6838900347f32ae923c72d329801447ab636,torch.float32,True,4,0,459840,0,0,3474fcd5fdbe9b58108b0fe433958ce7b0e785770014ef07942d633436374adc,bde2c3679dad62122ab25cca8c654c36707a572f2e2cdaec182aa060347b6c9e
2462,142,20,40471,sobol_12,homogeneous_bright,training_bank/142,-4.5730085372924805,0.13216497664756247,178158d395d7d4b8abf59a60b30129a4e18483f5340bca52303ed6a53bcbd384,torch.float32,True,4,0,459840,0,0,3292f2f5f19aa7c8e37295576114a7decd91e3c3f0654ec3f8b23ea3112deb36,7f825d61c502cb50233c47bee84ab16406f8c819f0039063c138e07ebb5048e7
