image_id,split,condition,view,d_dark,d_bright,input_clipping_fraction,plus_d_dark,plus_d_bright,minus_d_dark,minus_d_bright,r_dark,r_bright,plus_clipping_fraction,minus_clipping_fraction,type,active,target,absolute_type,absolute_active
82812,evaluation,clean,bottom_right,-0.017402082681655884,0.0023966580629348755,0.03710387274622917,-0.024112984538078308,0.0018090307712554932,-0.014195755124092102,0.0032326579093933105,0.006710901856422424,-0.0008359998464584351,0.0500660240650177,0.036487676203250885,dark,False,-0.024112984538078308,bright,False
82812,evaluation,homogeneous_dark,full,0.0009689182043075562,-0.01209363341331482,0.01137030590325594,-0.000377461314201355,-0.012386128306388855,0.0029234886169433594,-0.01196548342704773,0.0013463795185089111,-0.00012814998626708984,0.01137030590325594,0.01137030590325594,dark,False,-0.000377461314201355,dark,False
82812,evaluation,homogeneous_dark,top_left,0.06658037006855011,-0.0077286213636398315,0.0005281690391711891,0.05717076361179352,-0.012365967035293579,0.07114700973033905,-0.00437435507774353,0.009409606456756592,-0.0033542662858963013,0.0005281690391711891,0.0005281690391711891,dark,False,0.05717076361179352,dark,True
82812,evaluation,homogeneous_dark,top_right,0.004998058080673218,-0.009985595941543579,0.00035944837145507336,-0.0034727901220321655,-0.012995153665542603,0.0145101398229599,-0.006750389933586121,0.008470848202705383,-0.0032352060079574585,0.00035944837145507336,0.00035944837145507336,dark,False,-0.0034727901220321655,dark,False
82812,evaluation,homogeneous_dark,bottom_left,0.03376281261444092,0.009739011526107788,0.008105927146971226,0.03179912269115448,0.009247943758964539,0.03545670211315155,0.009408488869667053,0.001963689923286438,0.00033052265644073486,0.008105927146971226,0.008105927146971226,dark,False,0.03179912269115448,dark,True
82812,evaluation,homogeneous_dark,bottom_right,-0.007232949137687683,0.00578230619430542,0.036487676203250885,-0.009627968072891235,0.004810824990272522,-0.0039520710706710815,0.006769910454750061,0.0023950189352035522,-0.0009876042604446411,0.036487676203250885,0.036487676203250885,dark,False,-0.009627968072891235,bright,False
82812,evaluation,homogeneous_bright,full,-0.026217415928840637,0.0031540989875793457,0.32776007056236267,-0.023182958364486694,0.007151111960411072,-0.013399362564086914,-0.003467738628387451,-0.003034457564353943,0.006621837615966797,0.4211726188659668,0.01137030590325594,bright,True,-0.003467738628387451,bright,False
82812,evaluation,homogeneous_bright,top_left,0.020379677414894104,-0.02000480890274048,0.5679211020469666,0.003719910979270935,-0.007058784365653992,0.028254956007003784,-0.016423165798187256,0.01665976643562317,-0.0035816431045532227,0.6702464818954468,0.0005281690391711891,dark,True,0.003719910979270935,dark,False
82812,evaluation,homogeneous_bright,top_right,-0.037570446729660034,-0.0010265558958053589,0.41128963232040405,-0.03703227639198303,0.0074179768562316895,-0.022845834493637085,-0.0004622042179107666,-0.000538170337677002,-0.0005643516778945923,0.5138497948646545,0.00035944837145507336,dark,False,-0.03703227639198303,bright,False
82812,evaluation,homogeneous_bright,bottom_left,0.014513954520225525,0.021428436040878296,0.20604459941387177,0.013119712471961975,0.02358078956604004,0.019314169883728027,0.01860755681991577,0.0013942420482635498,0.0028208792209625244,0.3082306385040283,0.008105927146971226,bright,False,0.01860755681991577,bright,False
82812,evaluation,homogeneous_bright,bottom_right,-0.032914161682128906,0.0006012022495269775,0.12578491866588593,-0.031482964754104614,0.012852773070335388,-0.028711527585983276,0.003087341785430908,-0.001431196928024292,-0.0024861395359039307,0.19236356019973755,0.036487676203250885,dark,False,-0.031482964754104614,bright,False
82812,evaluation,left_right,full,-0.01632288098335266,-0.019337132573127747,0.1364271640777588,-0.017751380801200867,-0.018122732639312744,-0.009752064943313599,-0.023775532841682434,0.0014284998178482056,0.0044384002685546875,0.17871186137199402,0.01137030590325594,bright,False,-0.023775532841682434,dark,False
82812,evaluation,left_right,top_left,0.06658037006855011,-0.0077286213636398315,0.0005281690391711891,0.05717076361179352,-0.012365967035293579,0.07114700973033905,-0.00437435507774353,0.009409606456756592,-0.0033542662858963013,0.0005281690391711891,0.0005281690391711891,dark,False,0.05717076361179352,dark,True
82812,evaluation,left_right,top_right,-0.037570446729660034,-0.0010265558958053589,0.41128963232040405,-0.03703227639198303,0.0074179768562316895,-0.022845834493637085,-0.0004622042179107666,-0.000538170337677002,-0.0005643516778945923,0.5138497948646545,0.00035944837145507336,dark,False,-0.03703227639198303,bright,False
82812,evaluation,left_right,bottom_left,0.03376281261444092,0.009739011526107788,0.008105927146971226,0.03179912269115448,0.009247943758964539,0.03545670211315155,0.009408488869667053,0.001963689923286438,0.00033052265644073486,0.008105927146971226,0.008105927146971226,dark,False,0.03179912269115448,dark,True
82812,evaluation,left_right,bottom_right,-0.032914161682128906,0.0006012022495269775,0.12578491866588593,-0.031482964754104614,0.012852773070335388,-0.028711527585983276,0.003087341785430908,-0.001431196928024292,-0.0024861395359039307,0.19236356019973755,0.036487676203250885,dark,False,-0.031482964754104614,bright,False
82812,evaluation,quadrants,full,-0.00982944667339325,-0.005999580025672913,0.1635875254869461,-0.010374516248703003,0.0013219714164733887,-0.0006396472454071045,-0.009590595960617065,0.0005450695753097534,0.003591015934944153,0.21477407217025757,0.01137030590325594,bright,False,-0.009590595960617065,bright,False
82812,evaluation,quadrants,top_left,0.06658037006855011,-0.0077286213636398315,0.0005281690391711891,0.05717076361179352,-0.012365967035293579,0.07114700973033905,-0.00437435507774353,0.009409606456756592,-0.0033542662858963013,0.0005281690391711891,0.0005281690391711891,dark,False,0.05717076361179352,dark,True
82812,evaluation,quadrants,top_right,-0.037570446729660034,-0.0010265558958053589,0.41128963232040405,-0.03703227639198303,0.0074179768562316895,-0.022845834493637085,-0.0004622042179107666,-0.000538170337677002,-0.0005643516778945923,0.5138497948646545,0.00035944837145507336,dark,False,-0.03703227639198303,bright,False
82812,evaluation,quadrants,bottom_left,0.014513954520225525,0.021428436040878296,0.20604459941387177,0.013119712471961975,0.02358078956604004,0.019314169883728027,0.01860755681991577,0.0013942420482635498,0.0028208792209625244,0.3082306385040283,0.008105927146971226,bright,False,0.01860755681991577,bright,False
82812,evaluation,quadrants,bottom_right,-0.007232949137687683,0.00578230619430542,0.036487676203250885,-0.009627968072891235,0.004810824990272522,-0.0039520710706710815,0.006769910454750061,0.0023950189352035522,-0.0009876042604446411,0.036487676203250885,0.036487676203250885,dark,False,-0.009627968072891235,bright,False
82812,evaluation,smooth_gradient,full,-0.014836892485618591,-0.005777463316917419,0.05213651806116104,-0.021227940917015076,-0.0017128288745880127,-0.004354789853096008,-0.011648684740066528,0.006391048431396484,0.005871221423149109,0.118806853890419,0.01137030590325594,dark,False,-0.021227940917015076,bright,False
82812,evaluation,smooth_gradient,top_left,0.05402153730392456,-0.014127582311630249,0.0005281690391711891,0.05229008197784424,-0.010968059301376343,0.06042720377445221,-0.013460204005241394,0.0017314553260803223,-0.000667378306388855,0.0709507092833519,0.0005281690391711891,dark,False,0.05229008197784424,dark,True
82812,evaluation,smooth_gradient,top_right,-0.03248715400695801,-0.0023308545351028442,0.14308978617191315,-0.04226776957511902,-0.0018119513988494873,-0.024321645498275757,-0.007680386304855347,0.00978061556816101,0.0053495317697525024,0.29216548800468445,0.00035944837145507336,dark,False,-0.04226776957511902,bright,False
82812,evaluation,smooth_gradient,bottom_left,0.02965882420539856,0.008711427450180054,0.008105927146971226,0.024129554629325867,0.008948460221290588,0.032577887177467346,0.00900357961654663,0.005529269576072693,-0.00029215216636657715,0.020341843366622925,0.008105927146971226,dark,False,0.024129554629325867,dark,True
82812,evaluation,smooth_gradient,bottom_right,-0.029553905129432678,-0.0027827322483062744,0.05682218447327614,-0.03441140055656433,0.002252832055091858,-0.02265438437461853,-0.00025416910648345947,0.004857495427131653,-0.002528563141822815,0.09176936745643616,0.036487676203250885,dark,False,-0.03441140055656433,bright,False
83172,evaluation,clean,full,0.017368465662002563,0.020364701747894287,0.00029575504595413804,0.013336941599845886,0.02377067506313324,0.020764604210853577,0.018251940608024597,0.004031524062156677,0.00211276113986969,0.005954244639724493,0.00029358034953475,dark,False,0.013336941599845886,bright,False
83172,evaluation,clean,top_left,0.01752142608165741,0.003072589635848999,0.0003748256422113627,0.013463988900184631,0.00438806414604187,0.02163994312286377,0.0023886561393737793,0.004057437181472778,0.0006839334964752197,0.002684797625988722,0.0003748256422113627,dark,False,0.013463988900184631,dark,False
83172,evaluation,clean,top_right,0.005839303135871887,0.0122365802526474,0.000564236135687679,-0.000692218542098999,0.012702450156211853,0.013281404972076416,0.01177835464477539,0.006531521677970886,0.0004582256078720093,0.003532986156642437,0.000564236135687679,dark,False,-0.000692218542098999,bright,False
83172,evaluation,clean,bottom_left,0.02507711946964264,0.020374849438667297,0.00024407252203673124,0.011671215295791626,0.02556152641773224,0.033778488636016846,0.01791435480117798,0.013405904173851013,0.002460494637489319,0.016039051115512848,0.00023535563377663493,dark,True,0.011671215295791626,dark,False
83172,evaluation,clean,bottom_right,0.03711579740047455,8.541345596313477e-05,0.0,0.028125211596488953,-0.0013196170330047607,0.04674220085144043,-0.0023381412029266357,0.008990585803985596,0.0024235546588897705,0.0015885416651144624,0.0,dark,False,0.028125211596488953,dark,True
83172,evaluation,homogeneous_dark,full,0.03530682623386383,0.02049793303012848,0.00029358034953475,0.03298066556453705,0.01956842839717865,0.036229074001312256,0.020655304193496704,0.0023261606693267822,-0.0001573711633682251,0.00029358034953475,0.00029358034953475,dark,False,0.03298066556453705,dark,True
83172,evaluation,homogeneous_dark,top_left,0.03982746601104736,0.004358083009719849,0.0003748256422113627,0.035174235701560974,0.003706216812133789,0.04364222288131714,0.004292890429496765,0.004653230309486389,6.51925802230835e-05,0.0003748256422113627,0.0003748256422113627,dark,False,0.035174235701560974,dark,True
83172,evaluation,homogeneous_dark,top_right,0.027624592185020447,0.016649067401885986,0.000564236135687679,0.022988349199295044,0.015610918402671814,0.03283877670764923,0.016504868865013123,0.004636242985725403,0.00014419853687286377,0.000564236135687679,0.000564236135687679,dark,False,0.022988349199295044,dark,True
83172,evaluation,homogeneous_dark,bottom_left,0.05685506761074066,0.021156176924705505,0.00023535563377663493,0.05398663878440857,0.021389082074165344,0.05738663673400879,0.018944457173347473,0.0028684288263320923,0.0022117197513580322,0.00023535563377663493,0.00023535563377663493,dark,False,0.05398663878440857,dark,True
83172,evaluation,homogeneous_dark,bottom_right,0.06244978308677673,-0.024859577417373657,0.0,0.061784833669662476,-0.01625169813632965,0.06312993168830872,-0.029249414801597595,0.0006649494171142578,0.004389837384223938,0.0,0.0,bright,False,-0.029249414801597595,dark,True
83172,evaluation,homogeneous_bright,full,0.004736647009849548,0.030803248286247253,0.024504173547029495,-0.0017150640487670898,0.03611330687999725,0.007279261946678162,0.02698501944541931,0.006451711058616638,0.003818228840827942,0.04688152298331261,0.00029358034953475,dark,False,-0.0017150640487670898,bright,True
83172,evaluation,homogeneous_bright,top_left,0.004190772771835327,0.006849899888038635,0.014897140674293041,-0.0035954415798187256,0.01266951858997345,0.004442483186721802,0.006355300545692444,0.007786214351654053,0.0004945993423461914,0.03569560497999191,0.0003748256422113627,dark,False,-0.0035954415798187256,bright,False
83172,evaluation,homogeneous_bright,top_right,-0.015958547592163086,0.016650229692459106,0.03600694611668587,-0.024563491344451904,0.01834285259246826,-0.006010621786117554,0.01608183979988098,0.008604943752288818,0.000568389892578125,0.0626649335026741,0.000564236135687679,dark,False,-0.024563491344451904,bright,False
83172,evaluation,homogeneous_bright,bottom_left,-0.001816973090171814,0.031064525246620178,0.03283647075295448,-0.017917990684509277,0.03642997145652771,0.006810083985328674,0.024240434169769287,0.016101017594337463,0.006824091076850891,0.056119244545698166,0.00023535563377663493,dark,True,-0.017917990684509277,bright,True
83172,evaluation,homogeneous_bright,bottom_right,0.0030143260955810547,0.00730365514755249,0.014270833693444729,-0.02703896164894104,0.009007185697555542,0.014822274446487427,0.002108559012413025,0.030053287744522095,0.005195096135139465,0.033038195222616196,0.0,dark,True,-0.02703896164894104,bright,False
83172,evaluation,left_right,full,0.02491539716720581,0.013248905539512634,0.012747911736369133,0.01835837960243225,0.015925660729408264,0.028370976448059082,0.01129421591758728,0.00655701756477356,0.001954689621925354,0.024127956479787827,0.00029358034953475,dark,False,0.01835837960243225,dark,False
83172,evaluation,left_right,top_left,0.03982746601104736,0.004358083009719849,0.0003748256422113627,0.035174235701560974,0.003706216812133789,0.04364222288131714,0.004292890429496765,0.004653230309486389,6.51925802230835e-05,0.0003748256422113627,0.0003748256422113627,dark,False,0.035174235701560974,dark,True
83172,evaluation,left_right,top_right,-0.015958547592163086,0.016650229692459106,0.03600694611668587,-0.024563491344451904,0.01834285259246826,-0.006010621786117554,0.01608183979988098,0.008604943752288818,0.000568389892578125,0.0626649335026741,0.000564236135687679,dark,False,-0.024563491344451904,bright,False
83172,evaluation,left_right,bottom_left,0.05685506761074066,0.021156176924705505,0.00023535563377663493,0.05398663878440857,0.021389082074165344,0.05738663673400879,0.018944457173347473,0.0028684288263320923,0.0022117197513580322,0.00023535563377663493,0.00023535563377663493,dark,False,0.05398663878440857,dark,True
83172,evaluation,left_right,bottom_right,0.0030143260955810547,0.00730365514755249,0.014270833693444729,-0.02703896164894104,0.009007185697555542,0.014822274446487427,0.002108559012413025,0.030053287744522095,0.005195096135139465,0.033038195222616196,0.0,dark,True,-0.02703896164894104,bright,False
83172,evaluation,quadrants,full,0.011200636625289917,0.011948183178901672,0.017306018620729446,0.005318745970726013,0.017077147960662842,0.017108991742134094,0.010431334376335144,0.005881890654563904,0.0015168488025665283,0.029792970046401024,0.00029358034953475,dark,False,0.005318745970726013,bright,False
83172,evaluation,quadrants,top_left,0.03982746601104736,0.004358083009719849,0.0003748256422113627,0.035174235701560974,0.003706216812133789,0.04364222288131714,0.004292890429496765,0.004653230309486389,6.51925802230835e-05,0.0003748256422113627,0.0003748256422113627,dark,False,0.035174235701560974,dark,True
83172,evaluation,quadrants,top_right,-0.015958547592163086,0.016650229692459106,0.03600694611668587,-0.024563491344451904,0.01834285259246826,-0.006010621786117554,0.01608183979988098,0.008604943752288818,0.000568389892578125,0.0626649335026741,0.000564236135687679,dark,False,-0.024563491344451904,bright,False
83172,evaluation,quadrants,bottom_left,-0.001816973090171814,0.031064525246620178,0.03283647075295448,-0.017917990684509277,0.03642997145652771,0.006810083985328674,0.024240434169769287,0.016101017594337463,0.006824091076850891,0.056119244545698166,0.00023535563377663493,dark,True,-0.017917990684509277,bright,True
83172,evaluation,quadrants,bottom_right,0.06244978308677673,-0.024859577417373657,0.0,0.061784833669662476,-0.01625169813632965,0.06312993168830872,-0.029249414801597595,0.0006649494171142578,0.004389837384223938,0.0,0.0,bright,False,-0.029249414801597595,dark,True
83172,evaluation,smooth_gradient,full,0.024707898497581482,0.01741035282611847,0.00879218801856041,0.021433547139167786,0.019811421632766724,0.028432756662368774,0.01566682755947113,0.0032743513584136963,0.0017435252666473389,0.013415534980595112,0.00029358034953475,dark,False,0.021433547139167786,dark,False
83172,evaluation,smooth_gradient,top_left,0.02931244671344757,-0.0004740804433822632,0.0003748256422113627,0.024280130863189697,-0.000732719898223877,0.035086676478385925,0.0006598532199859619,0.0050323158502578735,-0.001133933663368225,0.0004968619323335588,0.0003748256422113627,dark,False,0.024280130863189697,dark,True
83172,evaluation,smooth_gradient,top_right,-0.005004450678825378,0.01223553717136383,0.028637154027819633,-0.011514022946357727,0.015619173645973206,0.0015722215175628662,0.010422095656394958,0.006509572267532349,0.001813441514968872,0.03778645768761635,0.000564236135687679,dark,False,-0.011514022946357727,bright,False
83172,evaluation,smooth_gradient,bottom_left,0.044948920607566833,0.013821244239807129,0.00023535563377663493,0.035475537180900574,0.015305101871490479,0.0532180517911911,0.014736637473106384,0.00947338342666626,-0.0009153932332992554,0.0030247557442635298,0.00023535563377663493,dark,False,0.035475537180900574,dark,True
83172,evaluation,smooth_gradient,bottom_right,0.02860809862613678,0.00910206139087677,0.005850694607943296,0.016209915280342102,0.014884278178215027,0.03450743854045868,0.00650554895401001,0.012398183345794678,0.0025965124368667603,0.012256944552063942,0.0,dark,True,0.016209915280342102,dark,True
86755,evaluation,clean,full,0.0012483149766921997,-0.008596464991569519,4.6459314035018906e-05,-0.01399281620979309,-0.0012899786233901978,0.0051466673612594604,-0.00771661102771759,0.01524113118648529,-0.0008798539638519287,0.18459996581077576,3.9123631722759455e-05,dark,True,-0.01399281620979309,dark,False
86755,evaluation,clean,top_left,-0.023045390844345093,-0.020248576998710632,0.00011737089516827837,-0.03242851793766022,-0.0176505446434021,-0.015127494931221008,-0.020691990852355957,0.009383127093315125,0.0004434138536453247,0.10067488253116608,0.00011737089516827837,dark,False,-0.03242851793766022,bright,False
86755,evaluation,clean,top_right,-0.019995495676994324,-0.018557146191596985,9.780907930689864e-06,-0.02882571518421173,-0.02244378626346588,-0.012463405728340149,-0.0182344913482666,0.008830219507217407,-0.0003226548433303833,0.10511542111635208,9.780907930689864e-06,dark,False,-0.02882571518421173,bright,False
86755,evaluation,clean,bottom_left,-0.028314247727394104,-0.005251824855804443,2.934272379206959e-05,-0.03216168284416199,-0.0018020421266555786,-0.02394208312034607,-0.00772424042224884,0.0038474351167678833,0.002472415566444397,0.2352699637413025,2.934272379206959e-05,dark,False,-0.03216168284416199,bright,False
86755,evaluation,clean,bottom_right,-0.0015197545289993286,0.011140882968902588,2.934272379206959e-05,-0.01120060682296753,0.019020408391952515,0.000541985034942627,0.005998671054840088,0.0096808522939682,0.0051422119140625,0.2973395884037018,0.0,dark,False,-0.01120060682296753,bright,False
86755,evaluation,homogeneous_dark,full,0.022390544414520264,-0.012241348624229431,3.9123631722759455e-05,0.01695983111858368,-0.009264945983886719,0.02703450620174408,-0.015420809388160706,0.0054307132959365845,0.0031794607639312744,3.9123631722759455e-05,3.9123631722759455e-05,dark,False,0.01695983111858368,dark,False
86755,evaluation,homogeneous_dark,top_left,0.011076807975769043,-0.020955786108970642,0.00011737089516827837,0.004176884889602661,-0.01915512979030609,0.016530275344848633,-0.02377590537071228,0.006899923086166382,0.002820119261741638,0.00011737089516827837,0.00011737089516827837,dark,False,0.004176884889602661,dark,False
86755,evaluation,homogeneous_dark,top_right,0.01796218752861023,-0.01976098120212555,9.780907930689864e-06,0.009050101041793823,-0.01816268265247345,0.025581955909729004,-0.021347135305404663,0.008912086486816406,0.0015861541032791138,9.780907930689864e-06,9.780907930689864e-06,dark,False,0.009050101041793823,dark,False
86755,evaluation,homogeneous_dark,bottom_left,0.005697101354598999,-0.012858480215072632,2.934272379206959e-05,-0.00647088885307312,-0.00899273157119751,0.018540114164352417,-0.017259061336517334,0.01216799020767212,0.004400581121444702,2.934272379206959e-05,2.934272379206959e-05,dark,True,-0.00647088885307312,dark,False
86755,evaluation,homogeneous_dark,bottom_right,0.01997677981853485,0.0021685808897018433,0.0,0.01257796585559845,0.0017928481101989746,0.026825323700904846,0.001965641975402832,0.007398813962936401,0.00020293891429901123,0.0,0.0,dark,False,0.01257796585559845,dark,False
86755,evaluation,homogeneous_bright,full,-0.029907003045082092,-0.009619399905204773,0.5858592391014099,-0.034256741404533386,-0.01155690848827362,-0.016709357500076294,-0.0012456625699996948,0.004349738359451294,-0.008373737335205078,0.6115341782569885,3.9123631722759455e-05,dark,False,-0.034256741404533386,bright,False
86755,evaluation,homogeneous_bright,top_left,-0.04356922209262848,-0.03317877650260925,0.2511932849884033,-0.04480402171611786,-0.030369609594345093,-0.03353288769721985,-0.033220380544662476,0.0012347996234893799,4.1604042053222656e-05,0.2783939838409424,0.00011737089516827837,dark,False,-0.04480402171611786,bright,False
86755,evaluation,homogeneous_bright,top_right,-0.02951374650001526,-0.01583699882030487,0.31269562244415283,-0.033513545989990234,-0.011696100234985352,-0.022467106580734253,-0.008322849869728088,0.003999799489974976,-0.007514148950576782,0.34248825907707214,9.780907930689864e-06,dark,False,-0.033513545989990234,bright,False
86755,evaluation,homogeneous_bright,bottom_left,-0.029923215508461,-0.021476924419403076,0.8514280319213867,-0.02586805820465088,-0.01810595393180847,-0.015390008687973022,-0.01844462752342224,-0.00405515730381012,-0.003032296895980835,0.8869816064834595,2.934272379206959e-05,bright,False,-0.01844462752342224,bright,False
86755,evaluation,homogeneous_bright,bottom_right,-0.026411354541778564,0.019048094749450684,0.9281201362609863,-0.022633641958236694,0.020685866475105286,-0.007845059037208557,0.02222554385662079,-0.00377771258354187,-0.003177449107170105,0.9382727146148682,0.0,bright,False,0.02222554385662079,bright,False
86755,evaluation,left_right,full,-0.01122698187828064,-0.018917053937911987,0.31024062633514404,-0.014028429985046387,-0.01578831672668457,0.0032931268215179443,-0.013366341590881348,0.002801448106765747,-0.00555071234703064,0.3202269375324249,3.9123631722759455e-05,dark,False,-0.014028429985046387,dark,False
86755,evaluation,left_right,top_left,0.011076807975769043,-0.020955786108970642,0.00011737089516827837,0.004176884889602661,-0.01915512979030609,0.016530275344848633,-0.02377590537071228,0.006899923086166382,0.002820119261741638,0.00011737089516827837,0.00011737089516827837,dark,False,0.004176884889602661,dark,False
86755,evaluation,left_right,top_right,-0.02951374650001526,-0.01583699882030487,0.31269562244415283,-0.033513545989990234,-0.011696100234985352,-0.022467106580734253,-0.008322849869728088,0.003999799489974976,-0.007514148950576782,0.34248825907707214,9.780907930689864e-06,dark,False,-0.033513545989990234,bright,False
86755,evaluation,left_right,bottom_left,0.005697101354598999,-0.012858480215072632,2.934272379206959e-05,-0.00647088885307312,-0.00899273157119751,0.018540114164352417,-0.017259061336517334,0.01216799020767212,0.004400581121444702,2.934272379206959e-05,2.934272379206959e-05,dark,True,-0.00647088885307312,dark,False
86755,evaluation,left_right,bottom_right,-0.026411354541778564,0.019048094749450684,0.9281201362609863,-0.022633641958236694,0.020685866475105286,-0.007845059037208557,0.02222554385662079,-0.00377771258354187,-0.003177449107170105,0.9382727146148682,0.0,bright,False,0.02222554385662079,bright,False
86755,evaluation,quadrants,full,-0.004208594560623169,-0.021221891045570374,0.29106026887893677,-0.007611334323883057,-0.015060946345329285,0.0027722716331481934,-0.02363280951976776,0.0034027397632598877,0.0024109184741973877,0.3073968291282654,3.9123631722759455e-05,dark,False,-0.007611334323883057,dark,False
86755,evaluation,quadrants,top_left,0.011076807975769043,-0.020955786108970642,0.00011737089516827837,0.004176884889602661,-0.01915512979030609,0.016530275344848633,-0.02377590537071228,0.006899923086166382,0.002820119261741638,0.00011737089516827837,0.00011737089516827837,dark,False,0.004176884889602661,dark,False
86755,evaluation,quadrants,top_right,-0.02951374650001526,-0.01583699882030487,0.31269562244415283,-0.033513545989990234,-0.011696100234985352,-0.022467106580734253,-0.008322849869728088,0.003999799489974976,-0.007514148950576782,0.34248825907707214,9.780907930689864e-06,dark,False,-0.033513545989990234,bright,False
86755,evaluation,quadrants,bottom_left,-0.029923215508461,-0.021476924419403076,0.8514280319213867,-0.02586805820465088,-0.01810595393180847,-0.015390008687973022,-0.01844462752342224,-0.00405515730381012,-0.003032296895980835,0.8869816064834595,2.934272379206959e-05,bright,False,-0.01844462752342224,bright,False
86755,evaluation,quadrants,bottom_right,0.01997677981853485,0.0021685808897018433,0.0,0.01257796585559845,0.0017928481101989746,0.026825323700904846,0.001965641975402832,0.007398813962936401,0.00020293891429901123,0.0,0.0,dark,False,0.01257796585559845,dark,False
86755,evaluation,smooth_gradient,full,-0.010256290435791016,-0.009344875812530518,0.18008363246917725,-0.015597403049468994,-0.011346176266670227,-0.0003239065408706665,-0.008130788803100586,0.0053411126136779785,-0.0012140870094299316,0.31329959630966187,3.9123631722759455e-05,dark,False,-0.015597403049468994,bright,False
86755,evaluation,smooth_gradient,top_left,-0.011073723435401917,-0.022738084197044373,0.00011737089516827837,-0.02075672149658203,-0.02185031771659851,-0.002941817045211792,-0.022841140627861023,0.009682998061180115,0.00010305643081665039,0.02030516415834427,0.00011737089516827837,dark,False,-0.02075672149658203,dark,False
86755,evaluation,smooth_gradient,top_right,-0.032561928033828735,-0.021558552980422974,0.118055559694767,-0.03219000995159149,-0.020926758646965027,-0.02516762912273407,-0.016223549842834473,-0.00037191808223724365,-0.005335003137588501,0.3022593855857849,9.780907930689864e-06,dark,False,-0.03219000995159149,bright,False
86755,evaluation,smooth_gradient,bottom_left,-0.014560043811798096,-0.01206827163696289,2.934272379206959e-05,-0.023209571838378906,-0.010645359754562378,-0.006032794713973999,-0.013830333948135376,0.00864952802658081,0.0017620623111724854,0.04328051581978798,2.934272379206959e-05,dark,False,-0.023209571838378906,bright,False
86755,evaluation,smooth_gradient,bottom_right,-0.01024724543094635,0.016136229038238525,0.602132260799408,-0.02373504638671875,0.02110922336578369,-0.0032405704259872437,0.018673241138458252,0.0134878009557724,-0.0025370121002197266,0.8873533010482788,0.0,dark,True,-0.02373504638671875,bright,False
88218,evaluation,clean,full,-0.025303885340690613,-0.011020869016647339,0.0004450312990229577,-0.026750639081001282,-0.006706103682518005,-0.021801218390464783,-0.013089209794998169,0.001446753740310669,0.00206834077835083,0.0693930983543396,0.00041079812217503786,bright,False,-0.013089209794998169,bright,False
88218,evaluation,clean,top_left,-0.025425985455513,0.004674583673477173,0.0,-0.02700306475162506,0.00810977816581726,-0.022291243076324463,0.0017609447240829468,0.0015770792961120605,0.002913638949394226,7.824726344551891e-05,0.0,bright,False,0.0017609447240829468,bright,False
88218,evaluation,clean,top_right,-0.04269295930862427,-0.01568754017353058,9.780908294487745e-05,-0.0468737930059433,-0.013134196400642395,-0.035616204142570496,-0.016177117824554443,0.004180833697319031,0.0004895776510238647,0.019415102899074554,8.802817319519818e-05,dark,False,-0.0468737930059433,bright,False
88218,evaluation,clean,bottom_left,-0.01394529640674591,-0.030777737498283386,0.0007726917392574251,-0.020165756344795227,-0.027575448155403137,-0.008680909872055054,-0.032854169607162476,0.006220459938049316,0.0020764321088790894,0.06646127253770828,0.0007433490245603025,dark,False,-0.020165756344795227,dark,False
88218,evaluation,clean,bottom_right,-0.016786888241767883,-0.01674172282218933,0.0009096244466491044,-0.018610775470733643,-0.010125428438186646,-0.009192466735839844,-0.01789487898349762,0.0018238872289657593,0.0011531561613082886,0.19161777198314667,0.0008118153782561421,dark,False,-0.018610775470733643,bright,False
88218,evaluation,homogeneous_dark,full,0.00061817467212677,-0.009198784828186035,0.00041079812217503786,-0.007057979702949524,-0.011391222476959229,0.010136201977729797,-0.006429105997085571,0.007676154375076294,-0.002769678831100464,0.00041079812217503786,0.00041079812217503786,dark,False,-0.007057979702949524,dark,False
88218,evaluation,homogeneous_dark,top_left,0.004596441984176636,-0.0040338486433029175,0.0,-0.004941090941429138,-0.003590881824493408,0.015027612447738647,-0.0032079368829727173,0.009537532925605774,-0.0008259117603302002,0.0,0.0,dark,False,-0.004941090941429138,dark,False
88218,evaluation,homogeneous_dark,top_right,-0.002364739775657654,-0.01602979004383087,8.802817319519818e-05,-0.0138932466506958,-0.016572505235671997,0.011606559157371521,-0.014163568615913391,0.011528506875038147,-0.0018662214279174805,8.802817319519818e-05,8.802817319519818e-05,dark,True,-0.0138932466506958,dark,False
88218,evaluation,homogeneous_dark,bottom_left,0.01714348793029785,-0.0331089049577713,0.0007433490245603025,0.00891624391078949,-0.034363389015197754,0.02703845500946045,-0.031064942479133606,0.008227244019508362,-0.0020439624786376953,0.0007433490245603025,0.0007433490245603025,dark,False,0.00891624391078949,dark,False
88218,evaluation,homogeneous_dark,bottom_right,0.025531083345413208,-0.01640966534614563,0.0008118153782561421,0.014057114720344543,-0.016124293208122253,0.035591334104537964,-0.01735365390777588,0.011473968625068665,0.000943988561630249,0.0008118153782561421,0.0008118153782561421,dark,True,0.014057114720344543,dark,False
88218,evaluation,homogeneous_bright,full,-0.0243254154920578,0.003405064344406128,0.29644954204559326,-0.023876473307609558,0.001436576247215271,-0.025097787380218506,-0.0013026148080825806,-0.0004489421844482422,0.0047076791524887085,0.40751418471336365,0.00041079812217503786,bright,False,-0.0013026148080825806,bright,False
